Sexo_productor;Area_Ha;Cantidad_plantas_patron;Cantidad_plantas_injerto;Edad_plantas_patron;Edad_plantas_injerto;Densidad_plantas_Ha;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_injertacion;Injertacion;Aplica_poda;Maneja_sombra;Fertilizacion_organica;Fertilizacion_quimica;Plagas_enfermedades;AT;Perdidas_qq;Produccion_qq
0;8;0.0;8000.0;;3.0;1000.00;0;0;0;0;1;1;0;0;13.637572;-89.382179;1099.12765;100.00;1;1;1;1;1;1;0;0.704;0.77
0;4;4252.0;0.0;4.2;;1063.00;0;0;0;0;0;1;0;0;13.748683;-89.870147;330.324158;0.00;0;0;1;1;1;0;0;0.2376;1.54528
0;0.7;200.0;200.0;6.0;3.0;571.43;0;1;0;0;0;0;0;0;13.502399;-88.437816;787;50.00;1;1;1;1;1;1;1;0.05896;1.55
0;0.84;700.0;0.0;4.0;;833.33;0;1;0;0;0;0;1;0;13.51172;-89.35612;1118;0.00;0;1;1;1;1;1;0;0.11616;0.3344
0;1.4;810.0;0.0;7.0;;578.57;0;1;0;0;0;1;1;0;13.387774;-88.493479;287.28186;0.00;0;;;;;;0;0.0748;2.04
0;0.2;50.0;0.0;7.0;;250.00;0;0;0;0;0;1;0;0;13.3716;-88.5752;375.22;0.00;0;;;;;;0;0.06248;0.64
0;1.5;1000.0;0.0;6.0;;666.67;0;1;0;0;0;0;1;0;13.5843;-88.875;909.436;0.00;0;;;;;;0;0.60016;4.23
0;0.7;570.0;30.0;5.0;4.0;857.14;0;1;0;0;0;1;0;0;13.523764;-88.431589;575.38623;5.00;1;1;1;0;1;1;1;0.9284;5.15
0;0.21;250.0;0.0;5.0;;1190.48;0;1;0;0;0;0;1;0;13.490583;-88.408684;718.498657;0.00;0;1;1;0;0;1;1;0.4884;2.7
0;0.96;800.0;0.0;4.0;;833.33;0;1;0;0;0;0;1;0;13.88207;-89.5656538;979;0.00;0;1;0;1;1;1;0;0.19272;0.55088
0;5;3450.0;150.0;5.0;3.0;720.00;0;0;0;0;1;1;0;0;13.756336;-88.213509;1142;4.17;1;1;1;1;1;1;1;1.99144;11.55
0;1.43;800.0;200.0;5.0;4.0;699.30;0;0;0;0;1;1;0;0;13.260368;-88.25034;650.656494;20.00;1;1;1;1;1;1;1;1.14928;5.17
0;0.52;425.0;0.0;5.8;;817.31;0;1;0;0;0;1;1;0;13.3419;-88.402;77.2046;0.00;0;1;0;1;1;1;1;0.12672;1.95
1;0.48;304.0;0.0;5.0;;633.33;0;1;0;0;0;1;0;0;13.617013;-89.354701;879.858643;0.00;0;1;1;1;1;1;0;0.7128;1.1748
0;0.49;345.0;0.0;6.0;;704.08;1;0;1;0;0;1;0;0;13.623107;-89.750779;90.738281;0.00;0;1;1;1;1;1;0;0.78496;4.30672
0;2.1;1300.0;0.0;5.0;;619.05;0;1;0;0;0;0;1;0;13.600173;-88.876348;963.372314;0.00;0;0;1;1;1;1;0;0.60632;3.96
0;0.09;50.0;50.0;4.0;4.0;1111.11;0;1;0;0;0;0;1;0;13.408823;-88.209919;141.72583;50.00;1;1;1;1;1;1;1;0.09504;0.48
0;9.8;600.0;1500.0;5.0;5.0;214.29;1;0;0;0;0;0;0;0;13.724664;-89.67556;357;71.43;1;1;1;1;0;0;1;6.68008;27.33
0;0.45;400.0;0.0;4.0;;888.89;0;0;1;0;0;1;0;0;13.722441;-88.228653;945.350343;0.00;0;1;1;1;1;1;1;0.76472;2.816
0;0.7;600.0;0.0;5.0;;857.14;0;1;0;0;0;1;0;0;13.518256;-88.378569;455.69574;0.00;0;1;1;0;1;1;1;0.6512;3.55
0;1.75;1635.0;0.0;3.0;;934.29;0;0;1;0;0;0;0;0;13.592303;-89.460572;560;0.00;0;1;1;1;1;1;0;3.85528;14.32816
0;1.79;973.0;0.0;6.0;;543.58;0;1;0;0;0;1;0;0;13.679755;-89.539561;570.179565;0.00;0;1;0;1;0;1;0;0.18744;0.81136
0;4;4300.0;0.0;5.0;;1075.00;0;0;0;0;1;1;0;0;13.477734;-89.193186;28.170532;0.00;0;1;1;1;1;1;0;0.2244;0.6072
0;2.54;760.0;0.0;4.0;;299.21;0;0;1;0;0;1;0;0;13.709726;-89.844791;180.112061;0.00;0;0;1;1;1;0;0;0.26928;1.32
0;0.5;105.0;0.0;7.0;;210.00;0;1;0;0;0;0;0;0;13.4605;-88.5533;731.295;0.00;0;;;;;;0;0.10472;0.97
1;0.25;100.0;0.0;5.0;;400.00;0;0;1;0;0;1;0;0;13.742342;-88.158681;847.91813;0.00;0;1;0;1;1;1;1;0.05544;0.264
1;0.34;343.0;0.0;6.0;;1008.82;0;1;0;0;0;0;0;0;13.787449;-89.707633;592.327515;0.00;0;1;1;1;1;1;0;0.10472;0.94408
0;0.45;500.0;0.0;6.0;;1111.11;0;0;0;0;1;1;0;0;13.791181;-88.144387;865;0.00;0;1;1;1;0;1;1;0.96976;4.344
0;2.8;1200.0;300.0;5.6;3.0;535.71;0;1;0;0;0;0;0;0;13.612313;-88.924134;663;20.00;1;0;0;1;0;1;1;0.22792;1.35
0;3.84;3536.0;0.0;4.6;;920.83;0;1;0;0;0;0;0;0;13.794843;-89.810735;681.235107;0.00;0;1;0;1;1;1;0;0.3432;1.57336
1;0.35;300.0;0.0;4.0;;857.14;0;1;0;0;0;0;0;0;13.771546;-89.711713;500;0.00;0;1;0;1;0;1;0;0.05368;0.4884
0;1.49;1375.0;25.0;4.1;3.0;939.60;0;1;0;0;0;1;0;0;13.6291;-88.3579;254.689;1.79;1;1;1;0;1;1;1;0.5016;2.8
0;0.35;350.0;0.0;4.0;;1000.00;0;0;0;0;1;1;0;0;13.451801;-88.361889;644.259295;0.00;0;1;1;1;1;1;1;0.7876;3.9
0;0.77;777.0;0.0;4.0;;1009.09;0;1;0;0;0;0;1;0;13.480453;-88.5546;923.788818;0.00;0;1;1;1;1;0;1;0.48928;2.58104
0;1.75;1100.0;0.0;4.0;;628.57;0;1;0;0;0;0;0;0;13.80113;-89.862576;623.312674;0.00;0;1;0;1;1;1;0;0.32296;2.23312
0;0.1;100.0;0.0;7.0;;1000.00;0;1;0;0;0;1;0;0;13.538315;-88.490656;540.739624;0.00;0;;;;;;1;0.04136;0.2
0;2;1400.0;100.0;4.0;2.0;750.00;0;1;0;0;0;0;0;0;13.5075;-88.3404;716.583;6.67;1;1;0;0;1;1;1;2.3232;11.64
0;0.7;320.0;30.0;6.0;5.0;500.00;0;1;0;0;0;0;1;0;13.464962;-88.530906;1081;8.57;1;1;1;1;1;1;1;0.0616;1.21
0;0.6;650.0;0.0;4.0;;1083.33;0;1;0;0;0;1;0;0;13.942046;-89.799266;600;0.00;0;1;1;1;1;1;0;0.28952;1.9228
0;0.42;360.0;0.0;5.0;;857.14;1;0;0;0;0;1;0;0;13.632516;-89.62683;232;0.00;0;1;0;1;1;0;0;0.45144;1.92456
0;12;5000.0;0.0;4.0;;416.67;0;1;0;0;0;1;0;0;13.696588;-89.536453;704.344692;0.00;0;1;0;1;1;0;0;1.37456;5.91008
0;2.52;200.0;800.0;6.0;3.0;396.83;0;1;0;0;0;1;1;0;13.24514;-88.31068;343;80.00;1;1;1;1;1;1;1;0.22088;4.28
0;0.42;180.0;0.0;5.0;;428.57;0;0;0;0;0;1;0;0;13.55708;-89.610238;39;0.00;0;1;1;1;1;1;0;0.16456;0.92488
0;2.45;2700.0;0.0;4.0;;1102.04;0;1;0;0;0;1;0;0;13.79403;-89.835282;599.124078;0.00;0;0;1;1;1;1;0;0.19272;1.13168
0;0.2;150.0;0.0;3.0;;750.00;0;1;0;0;0;0;0;0;13.4655;-88.2864;900;0.00;0;0;1;1;1;1;1;0.05896;0.3
0;3.69;1766.0;0.0;4.0;;478.59;1;1;0;0;0;0;0;0;13.687537;-89.438718;905.092163;0.00;0;1;1;1;1;1;1;1.36752;6.50232
0;0.86;708.0;0.0;5.0;;823.26;0;1;0;0;0;0;0;0;13.814224;-89.869947;749.749268;0.00;0;1;0;1;1;1;0;0.2772;0.83608
1;0.45;500.0;0.0;5.0;;1111.11;0;0;1;0;0;1;0;0;13.723462;-89.756569;287.94104;0.00;0;1;1;1;1;1;0;0.20944;1.29624
0;31.1;10000.0;7000.0;6.0;4.5;546.62;1;0;0;0;0;0;0;0;13.704211;-89.667368;320;41.18;1;1;1;1;1;0;1;9.636;38.76
0;0.7;725.0;0.0;6.0;;1035.71;0;0;0;0;0;1;0;0;13.617427;-89.573842;398;0.00;0;1;0;1;1;0;0;0.2332;0.92752
0;0.76;302.0;0.0;6.0;;397.37;0;1;0;0;0;0;0;0;13.789167;-89.706919;626.213867;0.00;0;1;0;0;1;1;0;0.17952;1.06928
1;1.7;1200.0;500.0;4.0;3.0;1000.00;0;0;0;0;0;1;0;0;13.794167;-88.170833;805;29.41;1;1;1;1;1;1;1;3.37304;24.354
1;0.4;150.0;250.0;7.0;5.0;1000.00;1;1;0;1;0;0;0;1;13.284575;-88.561054;8;62.50;1;1;1;1;1;0;1;0.89056;4.6276
0;0.5;400.0;0.0;5.0;;800.00;0;1;0;0;0;0;1;0;13.6247;-88.8386;892.639;0.00;0;;;;;;0;0.26664;1.85
0;0.18;107.0;0.0;6.0;;594.44;1;0;0;0;0;1;0;0;13.776891;-90.102924;16.417542;0.00;0;0;1;1;1;0;0;0.16544;0.9372
0;0.25;71.0;4.0;5.0;3.0;300.00;0;1;0;0;0;0;0;0;13.471;-88.3676;712.694;5.33;1;1;1;1;1;1;1;0.03872;0.2
0;0.7;400.0;0.0;6.0;;571.43;0;0;0;0;1;1;0;0;13.6558;-88.8222;538.761;0.00;0;1;1;1;1;1;0;0.06776;1.45
0;0.7;500.0;0.0;4.0;;714.29;0;1;0;0;0;0;0;0;13.483873;-88.385592;634.844238;0.00;0;1;1;1;1;1;1;0.66;3.39
1;0.35;350.0;0.0;4.0;;1000.00;0;1;0;0;0;0;1;0;13.505539;-88.39361;445;0.00;0;;;;;;1;0.05632;0.3
0;1;400.0;0.0;3.0;;400.00;0;1;0;0;0;0;0;0;13.76542;-89.72121;473;0.00;0;1;1;1;1;1;0;0.07744;0.51392
0;0.7;500.0;0.0;4.0;;714.29;0;0;1;0;0;1;0;0;13.749275;-88.159766;856.536416;0.00;0;1;1;1;1;1;1;1.03664;4.488
0;3.2;3500.0;0.0;6.0;;1093.75;0;0;0;0;1;1;0;0;13.666088;-89.440584;1043.9934;0.00;0;1;0;0;1;1;1;4.02424;20.55592
1;1.05;100.0;500.0;5.0;5.0;571.43;0;0;0;1;0;1;0;1;13.239502;-88.35942;1.63623;83.33;1;1;1;1;1;1;1;0.22704;4.28
0;2.25;2300.0;200.0;5.0;3.0;1111.11;0;0;0;0;0;1;0;0;13.795363;-88.173534;828;8.00;1;1;1;1;1;1;1;2.99552;23.41504
0;0.5;500.0;0.0;4.0;;1000.00;0;0;0;0;0;1;0;0;13.901058;-88.162423;689;0.00;0;0;0;0;0;0;1;0;0.25
1;0.45;300.0;0.0;4.0;;666.67;0;1;0;0;0;0;0;0;13.443247;-88.398034;533.134783;0.00;0;1;1;1;0;1;1;0.25872;1.35
0;0.7;450.0;0.0;5.0;;642.86;1;1;0;0;0;0;0;0;13.435445;-88.964318;23.361389;0.00;0;1;1;1;1;1;1;0.52712;6.88
0;1.75;0.0;1550.0;;4.0;885.71;0;1;0;0;0;0;0;0;13.94737;-89.624508;839.607788;100.00;1;1;0;1;1;1;1;4.32784;12.3728
0;0.18;150.0;0.0;5.0;;833.33;0;1;0;0;0;0;0;0;13.446993;-88.32826;677.63562;0.00;0;0;0;1;1;1;1;0.09152;0.46
1;1.9;1500.0;0.0;4.6;;789.47;1;0;0;0;0;1;0;0;13.83041;-89.46418;581.3;0.00;0;1;0;0;1;1;1;0.64592;3.1592
0;0.7;700.0;0.0;4.7;;1000.00;0;1;0;0;0;0;0;0;13.712799;-89.471776;865.697998;0.00;0;1;0;0;1;1;0;0.63712;3.2472
0;0.27;300.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.89232;-88.175714;651.541592;0.00;0;1;1;1;0;1;1;0.85536;2.232
1;1.29;300.0;100.0;5.3;4.0;310.08;0;1;0;0;0;0;0;0;13.599525;-88.967749;423.64624;25.00;1;1;1;1;1;1;1;0.24816;1.9
0;0.18;200.0;0.0;5.0;;1111.11;0;0;1;0;0;1;0;0;13.641601;-89.874857;6;0.00;0;0;1;1;1;1;0;0.14432;0.89408
0;7.16;0.0;4569.0;;3.4;638.13;1;0;0;0;0;1;0;0;13.48064;-89.249825;-8.431335;100.00;1;1;1;1;1;1;0;7.458;9.8824
0;0.8;800.0;0.0;4.0;;1000.00;0;1;0;0;0;0;1;0;13.47796;-88.556638;852.151733;0.00;0;1;1;1;1;0;1;0.61864;3.14072
0;0.5;350.0;0.0;6.0;;700.00;0;1;0;0;0;0;0;0;13.471632;-88.376847;571.299561;0.00;0;1;1;0;1;1;1;0.8668;4.65
0;7.5;3375.0;0.0;5.9;;450.00;1;0;0;1;0;0;0;1;13.715722;-90.030383;12.87265;0.00;0;1;1;1;1;0;0;2.69544;14.65904
0;1.35;680.0;0.0;6.0;;503.70;0;1;0;0;0;1;1;0;13.6672;-88.7884;606.962;0.00;0;1;1;1;1;1;1;0.08096;2.55
1;1.17;507.0;0.0;4.6;;433.33;0;1;0;0;0;1;0;0;13.826659;-89.853186;966.631104;0.00;0;1;1;1;1;1;0;0.54736;2.42192
0;1.8;1800.0;0.0;5.9;;1000.00;0;0;0;0;0;1;0;0;13.522794;-89.587034;47.233887;0.00;0;1;1;1;1;1;0;0.7876;3.2824
1;1.2;1000.0;200.0;4.0;3.0;1000.00;0;0;0;0;0;1;0;0;13.332113;-88.6889266;31.202;16.67;1;1;0;1;1;0;1;1.09824;6.13
0;0.02;20.0;0.0;5.0;;1000.00;0;0;0;1;0;0;0;1;13.201634;-88.539298;15.777893;0.00;0;;;;;;1;0.13024;0.6
0;0.7;500.0;100.0;6.0;4.0;857.14;0;1;0;0;0;0;0;0;13.490555;-88.399722;716;16.67;1;1;1;0;1;1;1;0.96536;5.05
0;6.3;1000.0;6000.0;4.0;4.0;1111.11;1;0;0;1;0;0;0;1;13.239982;-88.731259;12.389774;85.71;1;1;1;1;1;0;1;4.64552;27.41
0;0.7;295.0;25.0;6.0;5.0;457.14;0;1;0;0;0;1;0;0;13.508277;-88.545707;909;7.81;1;0;1;1;0;1;0;0.0748;1.3
0;1.4;700.0;100.0;5.4;4.0;571.43;0;1;0;0;0;1;0;0;13.470763;-88.569717;628;12.50;1;1;1;1;0;1;0;0.1408;2.67
1;0.25;80.0;0.0;7.0;;320.00;0;1;0;0;0;1;0;0;13.4076;-88.5755;273.512;0.00;0;;;;;;0;0.05984;0.73
0;22.02;16800.0;200.0;7.0;3.0;772.03;0;1;0;0;0;0;0;0;13.596918;-88.919828;702.357666;1.18;1;1;1;1;0;1;1;0.40832;11.36
0;0.38;250.0;0.0;5.0;;657.89;0;1;0;0;0;1;1;0;13.71673;-89.563259;515.278564;0.00;0;1;0;1;1;1;0;0.26048;1.04192
1;0.7;650.0;50.0;5.0;4.0;1000.00;0;1;0;0;0;0;0;0;13.485426;-88.388935;641.583008;7.14;1;1;1;1;0;1;1;0.5412;2.8
0;0.25;78.0;0.0;7.0;;312.00;0;0;0;0;0;1;0;0;13.3787;-88.5752;170;0.00;0;;;;;;0;0.07304;0.72
1;0.35;150.0;200.0;7.0;5.0;1000.00;1;1;0;1;0;0;0;1;13.283996;-88.558401;11.044495;57.14;1;1;1;1;0;0;1;0.90816;5.69544
1;0.06;60.0;0.0;7.0;;1000.00;1;0;0;1;0;0;0;1;13.299791;-88.753688;9.150574;0.00;0;;;;;;1;0.11968;0.69
0;0.63;450.0;0.0;5.0;;714.29;0;1;0;0;0;0;0;0;13.774356;-89.715972;540;0.00;0;1;0;1;1;1;0;0.2596;0.9064
0;5.63;3011.0;0.0;5.6;;534.81;1;1;0;0;0;0;0;0;13.701298;-89.405602;539.900879;0.00;0;1;0;0;1;1;1;6.29992;32.0408
0;0.35;300.0;0.0;5.0;;857.14;0;1;0;0;0;1;0;0;13.496245;-88.38013;612.520996;0.00;0;1;1;0;1;1;1;0.29216;1.6
0;2.49;2376.0;0.0;4.0;;954.22;0;1;0;0;0;0;0;0;13.79391;-89.781206;717.765991;0.00;0;1;1;1;1;1;0;0.24024;1.36136
1;0.03;30.0;0.0;7.0;;1000.00;0;0;0;0;0;1;0;0;13.681989;-88.465651;64.476135;0.00;0;;;;;;1;0.02376;0.12
0;11.91;7500.0;500.0;7.0;5.0;671.70;0;1;0;0;0;0;0;0;13.608661;-88.939619;589;6.25;1;1;1;1;1;1;1;0.46992;14.063334
0;1.68;1500.0;0.0;6.0;;892.86;1;1;0;0;0;0;0;0;13.73655;-89.458086;642;0.00;0;1;1;1;1;1;0;0.75416;2.92072
1;0.39;338.0;0.0;6.0;;866.67;0;1;0;0;0;0;0;0;13.805287;-89.732818;669.528564;0.00;0;1;0;1;1;1;0;0.4576;1.7056
0;0.7;60.0;0.0;5.0;;85.71;0;1;0;0;0;0;0;0;13.599968;-88.95084;525;0.00;0;1;1;1;1;1;1;0.22088;2.5
0;0.1;100.0;0.0;5.0;;1000.00;0;1;0;0;0;0;1;0;13.473706;-88.387274;622.518066;0.00;0;1;1;0;0;1;1;0.32296;1.7
0;0.7;380.0;0.0;7.0;;542.86;0;1;0;0;0;1;0;0;13.510839;-88.560513;671.464844;0.00;0;1;1;1;1;1;1;0.07128;1.44
1;0.2;105.0;0.0;6.0;;525.00;0;0;0;0;1;1;0;0;13.633062;-88.763463;309;0.00;0;;;;;;0;0.09328;0.7
0;9;10000.0;0.0;4.0;;1111.11;0;1;0;0;0;1;0;0;13.947442;-89.759685;751.022095;0.00;0;1;1;1;1;1;0;10.26344;38.69184
0;5.6;6200.0;0.0;4.4;;1107.14;0;0;0;0;0;1;0;0;13.657738;-89.618242;164.650024;0.00;0;1;1;1;1;0;1;4.1096;17.09
0;1.12;1208.0;0.0;6.0;;1078.57;0;1;0;0;0;0;0;0;13.744471;-89.472291;599;0.00;0;1;0;1;1;1;0;0.2596;0.97592
0;0.42;370.0;30.0;6.0;4.0;952.38;0;1;0;0;0;0;0;0;13.49731;-88.391077;555.515625;7.50;1;1;1;1;1;1;1;0.75592;4
1;0.48;441.0;0.0;6.0;;918.75;1;0;0;0;0;1;1;0;13.629975;-89.724372;92.28009;0.00;0;1;1;1;1;1;0;0.85536;4.60328
0;1.5;1200.0;0.0;5.0;;800.00;0;1;0;0;0;1;0;0;13.506214;-88.411405;655.161377;0.00;0;1;1;0;0;1;1;0.9284;5.05
0;0.4;300.0;0.0;5.0;;750.00;0;1;0;0;0;0;0;0;13.4847;-88.4011;774.045;0.00;0;1;1;0;1;1;1;0.3564;1.87
0;1.3;1000.0;0.0;6.0;;769.23;0;1;0;0;0;0;1;0;13.5864;-88.8748;987.687;0.00;0;;;;;;0;0.59136;4.2
1;1.4;500.0;500.0;7.0;5.0;714.29;0;0;0;0;1;1;0;0;13.424699;-88.570776;338.732788;50.00;1;1;1;1;1;1;1;0.23144;3.62
0;0.5;450.0;0.0;6.0;;900.00;0;1;0;0;0;0;0;0;13.508205;-88.453872;1136.06701;0.00;0;1;0;0;1;1;1;0.57112;3.03248
0;0.8;640.0;0.0;5.0;;800.00;0;0;1;0;0;1;0;0;13.711495;-89.837529;205.443542;0.00;0;0;1;1;0;1;0;0.15752;1.00056
0;3.08;486.0;1013.0;3.0;6.0;486.69;0;0;0;0;0;1;0;0;13.595183;-89.581447;420;67.58;1;1;0;1;0;0;0;0.49104;1.89112
0;6.5;4000.0;0.0;7.0;;615.38;0;1;0;0;0;0;1;0;13.596796;-88.875053;1044.465332;0.00;0;1;1;1;1;0;1;5.4076;8.98
0;2.1;2200.0;0.0;3.8;;1047.62;0;1;0;0;0;1;0;0;13.785981;-89.845682;546.744263;0.00;0;1;0;1;1;1;0;0.22704;2.25704
0;0.78;548.0;0.0;6.0;;702.56;1;1;0;0;0;0;0;0;13.761662;-89.660511;514;0.00;0;1;1;1;1;0;1;1.78464;5.58712
1;0.5;500.0;0.0;3.0;;1000.00;0;1;0;0;0;0;0;0;13.778782;-89.736092;555.951138;0.00;0;1;0;1;1;1;0;0.27192;0.724
0;0.63;486.0;0.0;5.0;;771.43;0;1;0;0;0;0;0;0;13.773062;-89.716194;523;0.00;0;1;1;1;1;1;0;0.20416;1.0268
0;0.4;300.0;0.0;4.0;;750.00;0;0;1;0;0;1;0;0;13.722289;-88.228967;973.486329;0.00;0;1;1;1;1;1;1;0.21912;0.88
0;0.63;486.0;0.0;4.0;;771.43;0;0;1;0;0;0;0;0;13.702043;-89.83646;194.288208;0.00;0;0;1;1;1;0;0;0.28336;1.76264
0;1;980.0;0.0;5.0;;980.00;0;1;1;0;0;1;0;0;13.6108;-88.7338;184.563;0.00;0;;;;;;0;0.67056;4.65
0;0.7;500.0;0.0;7.0;;714.29;0;1;0;0;0;1;1;0;13.6498;-88.7797;402.581;0.00;0;;;;;;0;0.38016;2.77
0;0.4;300.0;0.0;6.0;;750.00;0;1;0;0;0;0;0;0;13.6632;-88.8899;652;0.00;0;;;;;;0;0.20856;1.59
0;0.45;60.0;0.0;6.0;;133.33;0;1;0;0;0;0;0;0;13.6156;-88.9159;658;0.00;0;;;;;;1;0.13376;1.25
0;5.39;2757.0;2040.0;4.0;3.0;889.98;1;1;0;0;0;0;0;0;13.699027;-89.422862;654.893433;42.53;1;1;0;0;1;1;1;3.90368;19.1708
1;0.7;250.0;0.0;5.0;;357.14;0;0;0;0;1;1;0;0;13.730085;-88.207085;937.701538;0.00;0;1;0;1;1;1;1;0.22264;0.924
0;0.95;900.0;0.0;5.0;;947.37;0;1;0;0;0;0;0;0;13.749856;-89.726739;426.598938;0.00;0;1;1;1;1;1;0;0.73216;5.368
0;2.15;0.0;2200.0;;5.0;1023.26;0;0;0;0;1;1;0;0;13.767321;-88.272077;840.841797;100.00;1;1;1;1;1;1;1;4.73616;23.7
0;0.27;300.0;0.0;5.0;;1111.11;0;0;0;0;0;1;0;0;13.711224;-88.271932;738.864502;0.00;0;1;1;1;0;1;1;0.22792;1.15
1;1.4;550.0;250.0;7.0;4.2;571.43;0;1;0;0;0;0;1;0;13.517778;-88.502809;919;31.25;1;0;0;0;0;1;1;0.10736;3.58
0;1.4;400.0;200.0;6.0;4.0;428.57;0;1;0;0;0;1;1;0;13.421513;-88.550546;436.897461;33.33;1;1;1;1;0;1;1;0.14784;2.31
0;0.8;800.0;0.0;5.0;;1000.00;0;1;0;0;0;0;1;0;13.497566;-88.410876;688.492188;0.00;0;1;1;0;1;1;1;0.5852;3.2
0;0.7;600.0;0.0;4.0;;857.14;0;1;0;0;0;1;0;0;13.995529;-89.667811;687.44833;0.00;0;1;0;1;1;1;1;0.8404;2.36896
0;1.15;400.0;0.0;4.0;;347.83;0;1;0;0;0;0;0;0;13.777833;-89.712868;577;0.00;0;1;0;1;1;1;0;0.20064;0.64144
0;1;0.0;1200.0;;6.0;1200.00;0;0;0;0;0;1;0;0;13.625507;-88.292845;198.408325;100.00;1;0;1;1;1;1;1;2.15688;9.9
0;1.45;100.0;1200.0;5.0;3.7;896.55;0;1;0;0;0;1;0;0;13.596652;-88.746353;303.178345;92.31;1;1;1;1;0;1;1;0.48928;3.46
0;0.3;275.0;25.0;6.0;5.0;1000.00;1;1;0;1;0;0;0;1;13.279524;-88.563893;3.459595;8.33;1;1;1;1;1;0;0;0.198;1.13656
0;0.27;300.0;0.0;6.0;;1111.11;0;0;0;0;0;1;0;0;13.803529;-88.173576;774.998779;0.00;0;1;1;1;1;1;1;0.22528;1.394
0;1.8;1800.0;0.0;5.0;;1000.00;1;1;0;0;0;0;0;0;13.753827;-89.419835;479;0.00;0;1;0;1;0;1;0;0.24024;0.94424
0;0.25;75.0;0.0;7.0;;300.00;0;1;0;0;0;0;1;0;13.4115;-88.5733;454.791;0.00;0;;;;;;0;0.066;0.71
0;1.05;900.0;0.0;6.0;;857.14;0;1;0;0;0;0;0;0;13.643788;-88.780389;342.124756;0.00;0;1;1;1;1;1;1;0.4752;3.24
0;0.8;510.0;0.0;6.0;;637.50;0;1;0;0;0;0;0;0;13.713021;-89.474426;901.25061;0.00;0;1;0;1;1;1;0;0.28688;1.29888
0;0.7;700.0;0.0;3.0;;1000.00;1;0;0;0;0;1;1;0;13.711581;-89.653179;375;0.00;0;1;1;1;0;0;0;0.1408;0.61
0;0.4;50.0;0.0;6.0;;125.00;0;1;0;0;0;0;0;0;13.5835;-88.9602;430;0.00;0;;;;;;0;0.04224;0.35
0;0.71;0.0;361.0;;5.7;508.45;1;0;1;0;0;1;0;0;13.57982;-89.691807;26.972534;100.00;1;1;1;1;1;1;0;0.77176;3.95032
0;2.8;1200.0;800.0;6.0;3.0;714.29;0;0;0;0;0;1;0;0;13.368174;-88.658462;31.641296;40.00;1;1;1;1;1;1;0;0.14872;2.35
0;2;0.0;1700.0;;6.0;850.00;0;0;1;0;0;0;0;0;13.683364;-89.823425;156.485901;100.00;1;1;1;1;0;0;0;1.93512;10.55208
0;4.5;4525.0;0.0;3.0;;1005.56;0;1;0;0;0;0;1;0;13.479567;-88.560373;814.12146;0.00;0;1;1;1;1;0;1;0.45584;2.44728
1;0.04;50.0;0.0;4.0;;1250.00;0;0;0;0;1;1;0;0;13.842203;-88.244724;839.594238;0.00;0;1;0;1;1;1;1;0.01232;0.11
0;5.59;4500.0;500.0;6.0;5.0;894.45;0;1;0;0;0;0;0;0;13.573748;-88.945081;462;10.00;1;1;1;1;0;1;1;0.21472;2.53
0;1.06;1100.0;0.0;4.0;;1037.74;0;0;0;0;0;1;0;0;13.925021;-89.424101;727;0.00;0;1;0;0;1;1;1;0.88;4.14128
0;0.98;980.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.9487681;-89.7328396;854;0.00;0;1;1;1;1;1;0;0.3036;2.21848
0;0.3;200.0;0.0;6.0;;666.67;0;1;0;0;0;0;1;0;13.5965;-88.8759;1093.81;0.00;0;;;;;;0;0.13728;1.1
1;0.7;650.0;0.0;6.0;;928.57;0;0;0;0;0;1;0;0;13.731393;-89.796842;200.594177;0.00;0;1;1;1;1;1;0;0.79904;5.55632
0;0.5;100.0;0.0;6.0;;200.00;0;1;0;0;0;0;0;0;13.6198;-88.925;646.459;0.00;0;;;;;;1;0.24992;0.94
0;0.8;114.0;50.0;6.0;4.0;205.00;0;1;0;0;0;0;0;0;13.602149;-88.963;463.21936;30.49;1;1;1;1;1;1;1;0.21032;3.42
0;0.78;640.0;0.0;5.0;;820.51;0;1;0;0;0;1;0;0;13.779588;-89.765337;651;0.00;0;1;1;1;1;1;0;0.22088;1.2452
0;0.35;350.0;0.0;5.0;;1000.00;0;1;0;0;0;0;0;0;13.46716;-88.366487;709.550537;0.00;0;1;0;1;1;1;1;0.462;2.32
0;0.25;250.0;0.0;4.0;;1000.00;0;0;0;0;1;1;0;0;13.792007;-88.229913;1064.9049;0.00;0;1;1;1;1;1;1;0.418;1.386
0;0.35;80.0;0.0;7.0;;228.57;0;1;0;0;0;0;1;0;13.430198;-88.563381;355;0.00;0;;;;;;0;0.07304;0.85
0;1.5;0.0;1500.0;;5.0;1000.00;1;1;0;0;0;1;0;0;13.701757;-89.709344;212.716431;100.00;1;1;1;1;1;1;0;0.89496;5.81152
0;0.4;380.0;20.0;6.0;3.0;1000.00;0;0;0;0;0;1;0;0;13.801389;-88.171111;751;5.00;1;1;1;1;0;1;1;0.34232;1.392
