Sexo productor;Area (Ha);total arboles;Total de injertos;Edad promedio plantas patron;Edad promedio plantas injerto;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
Hombre;0.5;350;50;4;3;3.9;No;No;No;No;No;Si;No;No;13.71477;-88.21384;825.310182;Si;Si;Si;Si;Si;Si;Si;0.08272;0.33
Hombre;0.7;500;0;6;;6;No;Si;No;No;No;No;Si;No;13.477765;-88.555575;894.900269;No;Si;Si;Si;Si;No;Si;0.11176;0.49456
Hombre;1;1075;0;4.6;;4.6;No;Si;No;No;No;No;No;No;13.747345;-89.714945;366;No;Si;No;Si;Si;Si;No;0.22;0.90992
Hombre;0.84;200;0;6;;6;No;Si;No;No;No;No;No;No;13.58731;-88.957378;469;No;Si;Si;Si;Si;Si;Si;0.17424;2.05
Hombre;3.29;1600;1536;3;5;4;No;Si;No;No;No;Si;No;No;13.688457;-89.577867;637.294312;Si;Si;No;Si;Si;No;No;0.39776;1.7644
Hombre;6.3;3575;0;5;;5;No;Si;No;No;No;No;No;No;13.526692;-88.450596;555.040283;No;Si;No;No;Si;Si;Si;2.44464;12.43088
Mujer;1.5;1750;0;4;;4;Si;No;No;No;No;Si;Si;No;13.682687;-89.686839;202.468628;No;Si;Si;Si;Si;No;Si;0.87208;3.87
Hombre;0.4;296;0;6;;6;Si;No;No;Si;No;No;No;Si;13.733903;-90.078995;16.015991;No;No;Si;Si;Si;No;No;0.12672;0.73304
Mujer;0.7;150;300;7;6;6.3;No;No;No;No;No;Si;No;No;13.469357;-88.674238;8.458252;Si;Si;Si;Si;No;Si;Si;0.12848;1.95
Hombre;8;8000;300;4;4;4;No;No;No;No;Si;Si;No;No;13.794946;-88.246385;1015.81921;Si;Si;Si;Si;Si;Si;Si;1.4916;8.58
Mujer;2;900;500;6.4;4.2;5.6;No;Si;No;No;No;Si;No;No;13.620092;-88.821539;841.910156;Si;Si;Si;Si;Si;Si;Si;0.69872;4.31
Hombre;0.7;400;350;5;3;4.1;Si;Si;No;No;No;Si;No;No;13.741522;-89.486319;544.440186;Si;Si;No;Si;Si;No;No;0.64416;2.4948
Hombre;2.1;500;0;4;;4;No;Si;No;No;No;No;Si;No;13.882156;-89.565845;938.657959;No;Si;No;Si;Si;Si;No;0.31504;0.89936
Hombre;0.6;500;0;6;;6;No;Si;No;No;No;No;No;No;13.491465;-88.394265;653.117432;No;Si;Si;No;No;Si;Si;1.2584;6.75
Mujer;1.7;300;900;7;5;5.5;No;Si;No;No;No;No;No;No;13.619527;-88.928489;653.647461;Si;Si;Si;Si;Si;Si;Si;0.27192;8.12
Hombre;0.89;717;0;4;;4;No;No;No;No;No;Si;No;No;13.923155;-89.831505;806;No;Si;Si;Si;Si;Si;No;1.14928;5.93296
Hombre;0.7;400;50;6;5;5.9;No;Si;No;No;No;Si;Si;No;13.2104;-88.2856;144;Si;Si;Si;Si;Si;Si;Si;0.07656;1.64
Hombre;0.5;300;0;5;;5;No;No;No;No;Si;Si;No;No;13.760383;-88.209867;1256;No;No;Si;Si;Si;Si;Si;0.352;1.65
Hombre;1;900;0;5;;5;No;Si;No;No;No;No;No;No;13.58051;-88.928335;562.5;No;Si;Si;Si;Si;Si;Si;0.15136;1.49
Hombre;0.35;200;25;5;4;4.9;No;Si;No;No;No;Si;Si;No;13.4196;-88.5494;399.229;Si;Si;No;Si;No;Si;Si;0.08888;0.91
Mujer;3;2800;0;6;;6;Si;No;Si;No;No;Si;No;No;13.548689;-89.683493;-10.690186;No;Si;Si;Si;Si;Si;No;1.98528;13.2264
Hombre;2;2080;0;3;;3;No;Si;No;No;No;No;No;No;13.446955;-88.54123;728.710938;No;Si;Si;No;Si;No;Si;2.52296;12.89288
Hombre;1.2;550;0;6;;6;No;No;No;Si;No;Si;No;Si;13.277168;-88.34662;4.835388;No;Si;Si;Si;No;Si;No;0.19184;2.99
Hombre;0.63;625;0;4;;4;No;Si;No;No;No;Si;No;No;13.758805;-89.775015;488.285156;No;Si;Si;Si;Si;Si;No;0.17952;0.8184
Mujer;0.21;150;0;6;;6;No;Si;No;No;No;No;No;No;13.686019;-89.472706;750;No;Si;No;No;Si;Si;No;0.08184;0.48048
Mujer;0.84;500;200;6;4;5.4;No;Si;No;No;No;No;No;No;13.487162;-88.385705;622.108887;Si;Si;Si;Si;Si;Si;Si;0.4708;2.5
Hombre;0.6;600;0;4;;4;No;No;No;No;No;Si;No;No;13.794444;-88.17;772;No;Si;Si;Si;Si;Si;Si;0.27808;1.232
Hombre;1.75;1000;200;7;4;6.5;No;Si;No;No;No;No;No;No;13.602132;-88.914881;751;Si;Si;Si;Si;Si;Si;Si;0.11264;1.09
Hombre;1.05;650;100;7;5;6.7;No;Si;No;No;No;Si;Si;No;13.352474;-88.479141;147;Si;Si;No;No;No;Si;Si;0.08888;2.65
Hombre;0.67;750;0;5;;5;No;No;No;No;Si;Si;No;No;13.747468;-88.213157;1047.80908;No;Si;Si;Si;Si;Si;Si;0.1848;0.66
Mujer;0.6;500;0;4;;4;No;No;No;No;Si;Si;No;No;13.747145;-88.196273;792.863525;No;Si;Si;Si;Si;Si;Si;0.59136;1.98
Hombre;0.5;400;0;5;;5;No;Si;No;No;No;Si;No;No;13.523828;-88.333749;633.652588;No;No;No;No;Si;Si;Si;0.04928;0.25
Hombre;1;625;0;6;;6;No;No;No;No;No;Si;Si;No;13.6686;-88.7653;534.076;No;Si;Si;Si;Si;Si;Si;0.11264;2.71
Hombre;0.18;200;0;5;;5;No;No;No;No;Si;Si;No;No;13.962873;-88.182588;1087;No;Si;Si;Si;No;Si;No;0.0616;0.65
Hombre;2.5;1500;0;5;;5;No;No;No;No;Si;Si;No;No;13.756747;-88.215442;1122.23938;No;Si;Si;Si;Si;Si;Si;1.84624;8.25
Hombre;0.63;700;0;5;;5;No;No;No;No;Si;Si;No;No;13.932775;-88.165709;871;No;Si;Si;Si;No;Si;Si;0.8492;2.728
Hombre;4.8;0;3000;;3;3;No;No;No;No;Si;Si;No;No;13.929566;-88.162905;834;Si;Si;Si;Si;No;Si;Si;2.28448;13.1472
Hombre;0.18;200;0;5;;5;No;Si;No;No;No;Si;Si;No;13.446914;-88.234042;459.412659;No;Si;Si;Si;Si;Si;Si;0.35816;1.8
Hombre;1.2;1200;0;6;;6;Si;Si;No;No;No;Si;No;No;13.6916;-89.7141;196.355;No;Si;Si;Si;Si;Si;No;2.7984;10.94016
Mujer;2.57;636;716;6;5;5.5;No;Si;No;No;No;No;Si;No;13.763972;-89.681803;518.181641;Si;Si;Si;Si;Si;No;No;1.76176;5.62408
Hombre;0.56;448;0;5;;5;No;No;No;No;No;Si;No;No;13.628797;-89.581798;396.753845;No;Si;No;Si;Si;No;No;0.396;2.65056
Hombre;0.5;140;0;5;;5;No;Si;No;No;No;No;No;No;13.4903;-88.3901;662.099;No;Si;Si;No;No;Si;Si;0.3388;1.85
Mujer;0.6;0;350;;5;5;Si;Si;No;No;No;Si;No;No;13.741524;-89.486592;527.610352;Si;Si;No;Si;Si;No;No;0.48136;1.91664
Hombre;27;50;4000;5;4;4;No;Si;No;No;No;No;Si;No;13.56779;-88.82171;817;Si;Si;Si;Si;Si;Si;No;1.18272;11.3
Hombre;2;2000;0;6;;6;No;Si;No;No;No;No;Si;No;13.5961;-88.8765;963.372;No;Si;Si;Si;No;Si;No;0.72512;4.9
Mujer;0.5;0;310;;4.4;4.4;Si;Si;No;No;No;No;No;No;13.716376;-89.450941;681.325195;Si;Si;No;Si;Si;Si;Si;0.37928;1.81808
Hombre;2.57;848;0;5;;5;Si;Si;No;No;No;No;Si;No;13.742055;-89.630428;509;No;No;Si;Si;Si;No;No;1.20384;2.96384
Mujer;0.7;640;60;5;4;4.9;No;Si;No;No;No;No;No;No;13.483461;-88.383724;600.554199;Si;Si;Si;No;Si;Si;Si;0.6556;3.45
Mujer;0.27;400;0;4;;4;Si;Si;No;No;No;Si;No;No;13.519345;-88.597479;379;No;Si;No;No;Si;Si;Si;0.28336;1.54264
Mujer;1;750;50;4;3;3.9;No;No;No;No;Si;Si;No;No;13.732019;-88.206668;950.033447;Si;Si;Si;Si;Si;Si;Si;0.61248;2.2
Hombre;3;2800;0;6;;6;No;No;No;No;No;Si;No;No;13.751419;-89.821933;361.180413;No;Si;Si;Si;No;No;No;2.36016;12.97648
Hombre;0.14;80;0;5;;5;Si;No;No;No;No;Si;No;No;13.610696;-89.625553;269.961121;No;Si;Si;Si;Si;Si;No;0.13376;1.01288
Hombre;2.09;100;75;5;4;4.6;Si;Si;No;No;No;No;No;No;13.435745;-88.96403;20.983093;Si;Si;Si;Si;Si;Si;Si;0.06776;0.37
Hombre;1;600;2400;5;5;5;No;No;No;No;Si;Si;No;No;13.4592;-88.1715;779;Si;No;No;Si;Si;Si;Si;5.76664;28.44
Hombre;3;2000;1000;4;3;3.7;No;Si;No;No;No;Si;No;No;13.227003;-88.626514;6.870804;Si;Si;Si;Si;Si;No;Si;2.30824;14.29
Hombre;0.55;300;0;4;;4;No;Si;No;No;No;No;Si;No;13.88611;-89.56342;903;No;Si;Si;Si;Si;Si;No;0.13288;0.3828
Hombre;0.11;38;0;4;;4;No;Si;No;No;No;No;No;No;13.772174;-89.711495;478.482788;No;Si;No;Si;No;Si;No;0.0044;0.022
Mujer;0.4;150;150;9;8;8.5;No;No;No;No;Si;Si;No;No;13.6919;-89.8058;141;Si;Si;Si;Si;Si;Si;No;0.77264;3.3528
Mujer;0.98;929;0;3.5;;3.5;Si;No;No;No;No;Si;No;No;13.876058;-90.061397;103;No;Si;Si;Si;Si;No;No;0.10736;0.64328
Hombre;0.7;600;100;7;5;6.7;No;Si;No;No;No;Si;No;No;13.621374;-88.819032;799.061523;Si;Si;Si;No;Si;No;Si;0.35288;2.26
Hombre;9.83;7000;780;3.7;3;3.6;Si;Si;No;No;No;No;No;No;13.711689;-89.45606;777;Si;Si;No;No;Si;Si;Si;1.22496;6.19168
Mujer;0.5;270;30;5;3;4.8;No;Si;No;No;No;No;No;No;13.498875;-88.309604;773.689941;Si;Si;Si;No;Si;Si;Si;0.41448;1.79
Hombre;0.3;250;0;4;;4;No;Si;No;No;No;No;No;No;13.478096;-88.404152;819.288574;No;Si;Si;No;Si;Si;Si;0.3564;1.9
Hombre;0.27;300;0;5;;5;No;No;No;No;Si;Si;No;No;13.790025;-88.26569;916.14209;No;Si;Si;Si;Si;Si;Si;0.01936;0.1
Hombre;1.63;729;0;4;;4;No;Si;No;No;No;Si;No;No;13.601236;-89.363047;834.951631;No;Si;Si;Si;Si;Si;No;0.484;0.9592
Hombre;2;1300;0;6;;6;No;No;No;No;Si;Si;No;No;13.804314;-88.191912;654;No;Si;Si;Si;Si;Si;Si;1.4784;3.844
Hombre;2.5;2200;300;8;8;8;Si;Si;No;No;No;No;No;No;13.7347;-89.6742;378;Si;Si;Si;Si;No;No;Si;2.72536;10.96
Mujer;0.56;400;0;5;;5;No;Si;No;No;No;No;No;No;13.774025;-89.715942;537;No;Si;No;Si;Si;Si;No;0.19624;0.74808
Hombre;5.38;5000;0;4;;4;No;Si;No;No;No;Si;No;No;13.69666;-89.535199;696.904995;No;Si;No;Si;No;No;No;0.87648;3.77432
Mujer;0.48;200;0;4;;4;No;No;No;No;No;Si;No;No;13.715355;-88.2182;805.876832;No;Si;Si;Si;Si;Si;Si;0.05192;0.22
Hombre;1.4;1400;0;5;;5;Si;Si;No;No;No;Si;No;No;13.693491;-89.713881;190.54834;No;Si;Si;Si;Si;Si;No;0.60192;2.35488
Hombre;0.4;400;0;5;;5;No;Si;No;No;No;No;Si;No;13.49294;-88.417398;907.094482;No;Si;Si;No;Si;Si;Si;0.4488;2.27
Hombre;0.7;700;0;6;;6;No;Si;No;No;No;No;No;No;13.514146;-88.487394;1050.13427;No;Si;Si;Si;Si;Si;Si;0.18128;0.88176
Hombre;1.6;0;1600;;6;6;Si;No;Si;No;No;Si;No;No;13.668878;-88.433046;92.4151;Si;Si;Si;Si;Si;Si;Si;0.9196;5.01248
Hombre;2.94;2200;300;7;5;6.8;No;Si;No;No;No;No;No;No;13.591426;-88.940707;558;Si;Si;Si;Si;Si;Si;Si;1.02432;6.52
Hombre;0.7;778;0;6;;6;No;No;Si;No;No;No;No;No;13.679322;-89.840088;111.468994;No;No;Si;Si;Si;Si;No;0.15136;0.90376
Mujer;0.8;600;200;5;5;5;No;No;No;No;No;Si;No;No;13.326857;-88.64824;13.272461;Si;Si;Si;Si;Si;No;Si;1.27336;6.49
Hombre;0.7;500;0;5;;5;No;No;No;No;No;Si;No;No;13.6897;-88.2782;801.069;No;No;Si;No;Si;Si;Si;0.78408;3.95
Mujer;0.53;475;0;6;;6;Si;No;Si;No;No;No;No;No;13.706048;-89.979002;4.712219;No;No;Si;Si;Si;Si;No;0.25784;1.62008
Hombre;2.1;150;670;3;4;3.8;No;Si;No;No;No;No;No;No;13.485304;-88.8798669;53;Si;Si;Si;Si;Si;Si;Si;1.35608;9.65
Hombre;1.4;0;800;;4;4;Si;No;No;Si;No;No;No;Si;13.34046;-88.76921;7;Si;Si;Si;Si;Si;Si;Si;0.83248;6.7
Mujer;0.7;320;80;5;4;4.8;No;Si;No;No;No;No;No;No;13.52585;-88.953578;148;Si;Si;Si;Si;Si;Si;Si;0.0572;0.38
Hombre;5.95;2000;0;3.6;;3.6;No;Si;No;No;No;Si;No;No;13.988457;-89.550135;680;No;Si;No;Si;Si;Si;No;1.45552;4.23984
Mujer;4.56;2200;0;3.7;;3.7;No;No;Si;No;No;Si;No;No;14.3504;-89.38608;624;No;Si;No;Si;Si;Si;No;0.0924;0.2596
Hombre;0.5;300;0;4;;4;No;No;No;No;Si;Si;No;No;13.4527;-88.914;787;No;Si;Si;Si;Si;Si;Si;0.17072;0.946
Hombre;0.13;100;0;5;;5;No;Si;No;No;No;No;Si;No;13.499006;-88.400958;671.531982;No;Si;Si;Si;No;Si;Si;0.4004;2.95
Hombre;1;0;900;;4;4;Si;No;No;Si;No;No;No;Si;13.38695;-88.75637;11;Si;Si;Si;Si;Si;Si;No;0.858;6.98
Hombre;1.4;1000;0;6;;6;No;No;No;No;No;Si;No;No;13.503992;-88.670159;31;No;Si;Si;Si;No;Si;Si;0.13904;2.64
Hombre;5.5;0;4000;;5;5;Si;No;No;No;No;No;No;No;13.728566;-89.658786;387.088745;Si;Si;Si;Si;No;No;No;1.77936;6.85
Hombre;1.08;800;400;4.8;4;4.5;No;No;No;No;Si;Si;No;No;13.81088;-88.18896;664;Si;Si;Si;Si;Si;Si;Si;2.61976;13.2
Hombre;0.5;346;0;5;;5;No;Si;No;No;No;No;No;No;13.74119;-89.723099;350.240479;No;Si;Si;Si;Si;Si;No;0.19184;1.24784
Hombre;0.35;250;0;4;;4;Si;No;Si;No;No;Si;No;No;13.623124;-89.750768;92.736694;No;Si;Si;Si;Si;Si;No;0.48576;3.57456
Hombre;0.6;200;0;5;;5;No;Si;No;No;No;No;Si;No;13.502095;-88.402474;652.749634;No;Si;Si;No;Si;Si;Si;0.2904;2.15
Hombre;2.1;198;800;5;4;4.2;No;Si;No;No;No;No;No;No;13.479598;-88.879375;28;Si;Si;Si;Si;Si;Si;Si;1.122;6.9
Hombre;1.06;965;0;6;;6;No;Si;No;No;No;No;No;No;13.817003;-89.870753;780.970459;No;Si;No;Si;Si;Si;No;2.55992;3.43784
Mujer;2.1;900;300;5;4;4.8;No;Si;No;No;No;Si;No;No;13.5063;-88.5569;771.57;Si;Si;No;Si;No;Si;Si;0.17512;5.35
Mujer;0.3;270;30;4;4;4;No;No;No;No;Si;Si;No;No;13.520598;-88.350642;476.040375;Si;Si;Si;Si;Si;Si;Si;0.462;2.32
Hombre;1.3;25;700;6;5;5;No;No;No;No;Si;Si;No;No;13.33076;-88.379558;51;Si;Si;Si;Si;No;Si;Si;0.23408;3.6
Hombre;1;800;0;6;;6;No;No;No;No;Si;Si;No;No;13.282811;-88.454914;8.531799;No;Si;Si;Si;No;No;Si;0.36432;2.45
Hombre;0.35;290;0;4;;4;No;Si;No;No;No;No;No;No;13.5082;-88.317;653.47;No;Si;Si;Si;Si;Si;Si;0.05016;0.25
Hombre;1;700;0;5;;5;No;Si;No;No;No;No;No;No;13.618626;-88.933401;606;No;Si;Si;Si;Si;Si;Si;0.10032;0.85
Mujer;0.4;300;0;5;;5;No;Si;No;No;No;Si;No;No;13.3203;-88.2552;525;No;Si;Si;No;No;Si;Si;0.40392;2.3
Hombre;0.39;338;0;6;;6;No;Si;No;No;No;No;No;No;13.802134;-89.730056;640.886597;No;Si;No;Si;Si;Si;No;0.46728;1.678
Hombre;0.25;100;0;4;;4;No;Si;No;No;No;Si;No;No;13.524;-88.4439;568.739;No;No;No;No;No;Si;Si;0.8052;4.45
Hombre;0.28;318;0;4;;4;No;No;No;No;Si;Si;No;No;13.793297;-88.231046;1057.82788;No;Si;No;Si;Si;Si;Si;0.15312;0.726
Mujer;0.62;0;461;;5;5;No;No;No;No;No;Si;No;No;13.964076;-89.856594;695.906494;Si;Si;Si;Si;Si;Si;No;0.76912;4.12808
Hombre;0.27;300;0;6;;6;No;No;No;No;No;Si;No;No;13.4621;-88.1659;809;No;Si;Si;Si;Si;Si;Si;0.31416;1.58
Hombre;2.19;2240;0;5;;5;No;Si;No;No;No;Si;No;No;13.781926;-89.799352;611.135742;No;Si;No;No;Si;Si;No;0.20768;0.76824
Hombre;1.4;900;50;6;4;5.9;No;No;No;No;Si;Si;No;No;13.679311;-88.772345;537;Si;Si;Si;Si;Si;No;Si;0.51392;3.04
Hombre;0.7;500;250;6;4;5.3;No;Si;No;No;No;No;No;No;13.657446;-88.881716;738.147339;Si;Si;Si;Si;Si;Si;Si;0.4884;3.11
Hombre;1.35;750;0;6;;6;Si;No;No;No;No;Si;No;No;13.6116;-88.6275;190;No;Si;Si;Si;Si;Si;Si;0.08976;3.2
Mujer;0.16;200;0;3;;3;No;No;No;No;Si;Si;No;No;13.793791;-88.230979;1050.5592;No;Si;No;Si;Si;Si;Si;0.29568;1.914
Mujer;0.35;230;0;6;;6;No;No;No;No;Si;Si;No;No;13.503852;-88.533295;940;No;Si;Si;Si;No;Si;Si;0.0264;0.12496
Hombre;24.15;1000;5700;6;3;3.4;No;No;No;No;No;Si;No;No;13.632424;-89.531419;676;Si;Si;No;Si;Si;No;No;1.97208;9.48112
Hombre;0.7;425;0;6;;6;No;Si;No;No;No;No;Si;No;13.471648;-88.530438;1281;No;Si;Si;Si;No;Si;Si;0.06776;1.69
Hombre;1.4;0;900;;4;4;Si;No;No;Si;No;No;No;Si;13.3837;-88.75474;17;Si;Si;Si;Si;Si;Si;Si;1.26016;11.95
Hombre;0.4;380;20;6;4;5.9;No;Si;No;No;No;No;No;No;13.481667;-88.409444;887;Si;Si;Si;Si;No;Si;Si;0.4796;2.59
Hombre;0.7;375;325;6;5;5.5;Si;Si;No;Si;No;No;No;Si;13.293518;-88.566062;7.256409;Si;Si;Si;Si;Si;No;Si;0.96272;5.0704
Mujer;0.7;300;0;6;;6;No;No;No;Si;No;Si;No;Si;13.2885;-88.3606;24;No;Si;Si;Si;No;Si;No;0.16544;2.05
Hombre;1;350;300;6;5;5.5;No;No;No;No;No;No;Si;No;13.678932;-88.766106;492.052734;Si;Si;Si;Si;Si;Si;Si;0.30624;2.5
Hombre;0.7;500;0;6;;6;No;Si;No;No;No;Si;No;No;13.40685;-88.578433;242.787659;No;Si;Si;No;No;Si;No;0.08536;0.99
Hombre;0.04;50;0;5;;5;No;Si;No;No;No;Si;Si;No;13.447422;-88.235929;485.740417;No;Si;Si;Si;Si;Si;Si;0.04928;0.25
Hombre;0.5;400;0;5;;5;No;Si;No;No;No;No;No;No;13.491999;-88.397833;705;No;Si;Si;No;Si;Si;Si;0.792;4.45
Hombre;1.4;1556;0;5;;5;No;Si;No;No;No;No;No;No;13.764951;-89.705913;429.647095;No;Si;Si;Si;Si;Si;No;1.11584;6.69152
Mujer;0.36;400;0;6;;6;No;No;No;Si;No;Si;No;Si;13.189169;-88.28268;10.740906;No;No;Si;Si;Si;Si;Si;0.25168;0.99
Hombre;0.65;90;10;7;5;6.8;No;Si;No;No;No;No;No;No;13.615625;-88.940908;554.862061;Si;Si;Si;Si;No;Si;Si;0.12672;1.08
Mujer;3.5;0;3500;;5;5;No;Si;No;No;No;No;No;No;13.303179;-88.584404;-1.106018;Si;Si;Si;Si;Si;No;Si;3.696;20.426
Hombre;0.36;400;0;4;;4;No;No;No;No;No;Si;No;No;13.891444;-88.111381;735;No;Si;Si;Si;No;Si;Si;0.18304;0.28
Hombre;0.18;200;0;4;;4;No;No;No;No;No;Si;No;No;13.899715;-88.113931;828.249356;No;Si;Si;Si;No;Si;Si;0.13816;0.25
Hombre;0.5;612;0;7;;7;No;Si;No;No;No;No;Si;No;13.760537;-89.661879;502;No;Si;Si;Si;Si;No;Si;0.62128;2.046
Hombre;1;1000;0;6;;6;No;No;No;No;Si;Si;No;No;13.8001;-88.2576;923.895;No;Si;Si;Si;Si;Si;Si;0.59576;2.156
Hombre;1.82;2000;0;6;;6;No;Si;No;No;No;No;No;No;13.389166;-88.418917;200.671814;No;Si;Si;Si;Si;Si;Si;1.35256;7.0572
Hombre;3.7;4000;0;6;;6;No;Si;No;No;No;No;No;No;13.708279;-89.473564;852;No;Si;No;No;Si;Si;Si;6.15384;32.26608
Hombre;0.35;270;30;4;3;3.9;No;No;No;No;No;Si;No;No;13.592133;-88.374588;300.540405;Si;Si;Si;No;Si;Si;Si;0.5412;3
Hombre;3.15;1270;330;6.9;4.9;6.5;No;Si;No;No;No;No;No;No;13.610059;-88.922671;676;Si;Si;Si;Si;Si;Si;Si;0.2244;5.7
Hombre;1.1;450;150;5;3;4.5;No;Si;No;No;No;No;No;No;13.611359;-88.960994;404;Si;Si;Si;Si;Si;Si;Si;0.09944;1.03
Mujer;0.09;100;0;5;;5;No;No;No;No;No;Si;No;No;13.795116;-88.172133;800;No;Si;Si;Si;No;Si;Si;0.1056;0.37
Hombre;0.25;125;0;5;;5;No;No;No;No;Si;Si;No;No;13.518164;-88.320052;544;No;Si;Si;Si;Si;Si;Si;0.1672;0.84
Hombre;0.7;450;0;7;;7;No;Si;No;No;No;Si;No;No;13.509022;-88.547792;897;No;Si;Si;Si;Si;Si;Si;0.08008;1.22
Hombre;0.7;400;0;6;;6;No;Si;No;No;No;Si;Si;No;13.41463;-88.518041;382;No;Si;Si;Si;No;Si;No;0.13464;1.98
Hombre;0.045;50;0;4;;4;No;No;No;No;No;Si;No;No;13.767245;-88.065508;520;No;Si;Si;Si;No;Si;Si;0;0.25
Hombre;1.4;500;0;3;;3;No;Si;No;No;No;Si;No;No;13.789619;-89.849869;632.985596;No;Si;No;Si;Si;Si;No;0.02376;0.202
Hombre;2.5;0;2250;;5.9;5.9;No;No;No;No;No;No;Si;No;13.767485;-89.62726;687;Si;Si;Si;Si;Si;No;Si;2.18416;5.58184
Mujer;0.35;120;0;4;;4;No;No;No;No;No;Si;No;No;13.72559;-88.22004666;1083.9;No;Si;Si;Si;Si;Si;Si;0.33176;1.386
Hombre;0.35;250;0;6;;6;No;Si;No;No;No;Si;Si;No;13.70684;-89.553918;527.983032;No;Si;No;No;No;Si;No;0.30624;1.2848
Hombre;1;600;50;5;4;4.9;No;Si;No;No;No;No;No;No;13.332295;-88.426604;58.857666;Si;Si;Si;Si;No;Si;Si;0.15752;2.47
Hombre;2;950;0;3;;3;No;No;Si;No;No;Si;No;No;13.710704;-89.843137;209.863403;No;No;Si;Si;Si;Si;No;0.18656;1.09824
Hombre;0.4;400;0;4;;4;No;No;No;No;Si;Si;No;No;13.89265;-88.151688;735;No;Si;Si;Si;Si;Si;No;0.01144;0.5
Hombre;2.45;1800;0;5;;5;No;No;Si;No;No;No;No;No;13.579486;-89.800538;29.728394;No;No;Si;Si;No;Si;No;0.08712;0.48488
Hombre;0.54;600;0;4;;4;No;No;No;No;Si;Si;No;No;13.809251;-88.192306;649.595059;No;Si;Si;Si;Si;Si;Si;1.02256;3.316
Hombre;0.5;500;0;4;;4;No;No;No;No;No;Si;No;No;13.854235;-88.153657;375;No;Si;Si;Si;Si;Si;Si;0.4884;1.804
Hombre;0.63;648;0;5;;5;No;No;Si;No;No;Si;No;No;13.652466;-89.921519;-4.53949;No;No;Si;Si;Si;No;No;0.11176;0.6864
Hombre;0.35;300;0;7;;7;No;No;No;No;Si;Si;No;No;13.596982;-88.932165;611;No;Si;Si;Si;Si;Si;Si;0.15928;3.87
Hombre;2;2000;0;6;;6;Si;No;No;No;No;Si;Si;No;13.6794;-89.7094;178;No;Si;Si;Si;Si;Si;No;2.23168;14.24544
Hombre;1;1100;0;6;;6;No;No;No;No;No;Si;No;No;13.911851;-88.128727;804.585693;No;Si;Si;Si;No;Si;Si;0.75152;3.08
Hombre;2;1400;100;4;3;3.9;No;Si;No;No;No;No;No;No;13.478173;-88.358425;926.288958;Si;Si;Si;Si;Si;No;Si;1.99232;9.98
Hombre;7.75;0;3500;;3;3;Si;Si;No;No;No;No;Si;No;13.739056;-89.633328;483;Si;Si;Si;Si;Si;No;Si;2.75088;11.95
Hombre;2;1950;50;6;4;6;No;No;No;No;Si;Si;No;No;13.441939;-88.313358;526.258057;Si;Si;Si;Si;Si;Si;Si;3.0008;15.05
Hombre;2;1500;0;3;;3;Si;Si;No;No;No;No;Si;No;13.43408;-89.154838;10.506863;No;Si;Si;Si;Si;Si;No;0.924;1.4828
Hombre;0.59;549;0;4;;4;No;Si;No;No;No;Si;No;No;13.759959;-89.774286;502.183594;No;Si;Si;Si;Si;Si;No;0.28864;1.59192
Mujer;0.7;700;0;6;;6;No;No;No;No;Si;Si;No;No;13.6192;-88.8159;803.334;No;No;Si;No;Si;Si;Si;0.48312;2.79
Hombre;0.5;510;0;6;;6;No;No;No;No;Si;Si;No;No;13.943005;-88.192985;761.68689;No;Si;Si;Si;Si;Si;Si;1.36136;5.488
Hombre;1.5;1300;0;6.8;;6.8;No;No;No;No;No;Si;No;No;13.951769;-88.149203;663;No;Si;Si;Si;Si;Si;Si;3.58072;25.848
Hombre;5.67;0;6300;;3;3;No;No;No;No;No;Si;No;No;13.932513;-89.72932;913.419434;Si;Si;Si;Si;Si;Si;No;1.70368;8.92056
Hombre;0.3;250;0;5;;5;No;Si;No;No;No;Si;No;No;13.5048;-88.3707;576.473;No;Si;Si;No;Si;Si;Si;0.35024;1.9
Hombre;0.54;200;0;4;;4;No;Si;No;No;No;No;Si;No;13.885288;-89.563963;928.382656;No;Si;No;Si;Si;Si;No;0.15664;0.44616
Hombre;1;800;0;4;;4;No;No;Si;No;No;Si;No;No;13.72360333;-88.223205;988.9;No;Si;Si;Si;Si;Si;Si;2.23432;8.646
Hombre;1.8;1166;0;5.3;;5.3;No;Si;No;No;No;Si;No;No;13.685128;-89.577727;610.1698;No;Si;No;Si;No;No;No;0.3916;1.61304
Mujer;0.48;400;0;4;;4;No;No;No;No;No;Si;No;No;13.4257;-88.1256;750;No;Si;Si;Si;Si;Si;Si;0.748;3.432
Mujer;1.58;1125;0;3.7;;3.7;No;No;No;No;No;Si;No;No;13.910947;-89.439413;893.401489;No;Si;No;No;Si;Si;Si;0.63272;3.09232
Hombre;0.5;500;0;5;;5;No;Si;No;No;No;No;Si;No;13.4917;-88.4118;801.52;No;Si;Si;No;No;Si;Si;1.056;5.85
Mujer;0.6;250;0;3.8;;3.8;No;Si;No;No;No;No;No;No;13.618836;-88.942722;547;No;Si;Si;Si;Si;Si;No;0.13024;1.12
