Año;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
2;Mujer;1.4;300.0;3.0;No;Si;No;No;No;No;No;No;13.47876;-88.946634;94;100.00;Si;Si;Si;Si;Si;No;0.21208;0.81
2;Hombre;2.8;2500.0;4.0;No;No;No;No;No;No;Si;No;13.771901;-89.648475;653.912231;100.00;Si;Si;Si;Si;No;Si;7.29168;18.185125
2;Hombre;0.69;515.0;5.0;No;No;Si;No;No;Si;No;No;13.632592;-89.862997;-15.781891;0.00;Si;Si;Si;Si;No;No;0.75064;3.351765
2;Mujer;0.54;400.0;4.3;No;Si;No;No;No;Si;Si;No;13.44811;-88.222904;284.388916;25.00;Si;Si;Si;Si;Si;Si;0.176;0.704
2;Hombre;0.13;150.0;4.0;No;Si;No;No;No;Si;No;No;13.505211;-88.371876;605.78418;0.00;Si;Si;Si;No;Si;Si;0.22088;1.53
2;Hombre;2.45;2000.0;6.5;No;Si;No;No;No;No;No;No;13.619383;-88.940292;568.249268;25.00;Si;Si;Si;Si;Si;Si;0.28248;8.58
2;Hombre;4.32;4800.0;4.4;No;No;No;No;No;Si;No;No;13.800155;-88.27846;884.20166;0.00;Si;Si;Si;Si;Si;Si;0.462;2.403361
2;Hombre;1;200.0;5.0;No;No;No;No;Si;Si;No;No;13.619946;-88.924723;648.008057;100.00;Si;Si;Si;Si;Si;Si;0.15752;2.55
2;Hombre;0.64;544.0;7.0;No;Si;No;No;No;No;Si;No;13.792007;-89.681454;678;0.00;Si;Si;Si;Si;No;No;4.51176;11.183025
2;Hombre;0.09;100.0;5.0;No;No;No;No;Si;Si;No;No;13.795963;-88.240067;1030.55871;100.00;Si;No;Si;Si;Si;Si;0.04752;0.528
2;Hombre;0.36;400.0;6.0;No;No;No;Si;No;Si;No;Si;13.232279;-88.249426;525.336182;0.00;Si;Si;Si;No;Si;Si;0.33528;2.36
2;Hombre;1;700.0;4.0;No;No;No;No;Si;Si;No;No;13.751732;-88.190393;797.885254;0.00;Si;Si;Si;Si;Si;Si;0.4928;4.532
2;Hombre;2.07;1314.0;5.0;No;No;No;No;No;No;Si;No;13.752539;-89.661701;462;0.00;Si;Si;Si;Si;No;Si;9.60696;16.892856
2;Mujer;0.7;612.0;6.0;No;Si;No;No;No;No;No;No;13.790431;-89.706613;645.302368;0.00;Si;No;Si;Si;Si;No;0.96536;4.039495
2;Hombre;0.2;130.0;5.0;No;No;Si;No;No;Si;No;No;13.657;-88.1632;220.464;0.00;Si;No;Si;Si;Si;Si;0.03344;0.462
2;Mujer;1.76;756.0;5.0;Si;No;No;No;No;Si;Si;No;13.755957;-89.501465;574.058838;0.00;Si;Si;Si;Si;No;Si;1.562;2.745378
2;Hombre;3.5;3500.0;6.0;Si;No;No;No;No;No;No;No;13.731155;-89.73131;272.433777;2.90;Si;Si;Si;Si;Si;No;22.33352;83.928487
2;Hombre;0.6;500.0;5.0;No;No;No;No;Si;Si;No;No;13.943091;-88.191992;757.58262;0.00;Si;Si;Si;No;Si;No;0.1144;1.897059
2;Mujer;0.4;400.0;5.9;No;No;No;No;No;Si;No;No;13.389268;-88.684043;24.115906;12.50;Si;Si;Si;Si;Si;No;0.4268;3.05
2;Hombre;1;900.0;6.0;Si;No;No;No;No;Si;Si;No;13.650974;-89.689269;168;0.00;Si;Si;Si;Si;Si;No;2.77376;14.0042
2;Hombre;0.35;400.0;5.0;No;No;No;No;Si;Si;No;No;13.6564;-88.8079;490.277;0.00;Si;Si;Si;Si;Si;Si;0.51744;3.15
2;Hombre;0.36;400.0;4.0;No;No;No;No;Si;Si;No;No;13.759345;-88.201787;940;0.00;Si;No;Si;Si;Si;Si;0.50952;4.686
2;Mujer;0.62;616.0;4.0;No;Si;No;No;No;Si;No;No;13.764238;-89.775753;525;0.00;Si;No;Si;Si;No;No;1.09472;1.927311
2;Hombre;1.13;450.0;5.0;No;Si;No;No;No;No;Si;No;13.50256;-88.484177;1243.4376;0.00;Si;Si;Si;Si;No;Si;0.7348;3.89437
2;Hombre;0.7;450.0;6.8;No;Si;No;No;No;Si;Si;No;13.6936;-88.5054;371;0.00;Si;Si;Si;Si;Si;Si;0.154;3.35
2;Hombre;0.42;180.0;5.0;No;No;No;No;Si;Si;No;No;13.639839;-89.60811;367;0.00;Si;Si;Si;Si;No;No;0.82192;2.09
2;Hombre;0.45;307.0;6.0;No;Si;No;No;No;Si;Si;No;13.706664;-89.566295;520;100.00;Si;Si;Si;Si;No;Si;0.46464;0.819915
2;Hombre;0.7;400.0;6.0;No;Si;No;No;No;No;Si;No;13.46061;-88.538785;907;0.00;Si;Si;No;Si;Si;No;0.14696;3.18
2;Hombre;0.7;700.0;4.0;No;Si;No;No;No;No;No;No;13.4469;-88.3131;724.599;0.00;Si;Si;Si;Si;Si;Si;1.41768;8.36
2;Hombre;3.4;1750.0;5.0;No;Si;No;No;No;Si;No;No;13.623288;-89.371669;951.376587;0.00;Si;Si;Si;No;No;No;1.04016;4.045966
2;Mujer;0.31;220.0;5.0;No;No;No;No;No;Si;No;No;13.921821;-89.430837;755.31665;0.00;Si;No;Si;Si;Si;No;0.37752;1.894034
2;Mujer;4.5;4580.0;5.0;No;Si;No;No;No;No;Si;No;13.477088;-88.55895;823.812012;0.00;Si;Si;Si;Si;Si;Si;4.61032;24.224958
2;Hombre;2;2150.0;6.0;Si;No;No;No;No;Si;Si;No;13.652043;-89.683656;165;0.00;Si;Si;Si;Si;Si;No;7.78184;35.0179
2;Hombre;0.7;500.0;3.0;No;Si;No;No;No;Si;No;No;13.634277;-89.466214;1105.49084;100.00;Si;Si;Si;No;Si;No;0.3432;1.455882
2;Mujer;0.63;630.0;6.0;No;No;No;No;No;Si;No;No;13.623961;-89.57463;513;0.00;Si;Si;Si;Si;No;No;1.11056;2.804537
2;Mujer;0.4;400.0;5.0;No;Si;No;No;No;No;No;No;13.482628;-88.408761;835.239502;0.00;Si;Si;Si;Si;Si;Si;0.37048;2.4
2;Hombre;0.7;500.0;4.0;No;No;Si;No;No;Si;No;No;13.716625;-88.23216833;888.4;0.00;Si;Si;Si;Si;No;Si;0.2728;2.178
2;Mujer;1.4;1450.0;6.0;No;Si;No;No;No;Si;No;No;13.695351;-89.565382;521.436646;0.00;Si;Si;Si;Si;No;Si;1.26896;2.371008
2;Hombre;0.7;600.0;5.0;No;Si;No;No;No;Si;No;No;13.768359;-89.839783;383.895874;0.00;Si;Si;No;Si;No;No;0.85272;3.763108
2;Hombre;2.45;1500.0;6.7;No;Si;No;No;No;Si;Si;No;13.415002;-88.506017;381;33.30;Si;Si;Si;No;Si;Si;0.37048;12.93
2;Hombre;0.24;137.0;5.0;No;Si;No;No;No;No;No;No;13.813171;-89.868295;722.536987;0.00;Si;Si;Si;Si;Si;No;0.6072;2.141764
2;Hombre;2.8;2000.0;6.7;No;Si;No;No;No;No;No;No;13.611274;-88.92259;672;15.00;Si;Si;Si;Si;Si;Si;0.35288;9.83
2;Mujer;0.5;500.0;4.0;No;No;No;No;No;Si;No;No;13.878059;-88.198009;514;0.00;Si;Si;Si;Si;Si;No;0.26752;2.078992
2;Hombre;0.56;160.0;6.0;No;Si;No;No;No;Si;No;No;13.767394;-89.839731;409;0.00;Si;Si;Si;Si;Si;No;0.99352;3.95353
2;Hombre;2;1700.0;5.0;No;Si;No;No;No;No;No;No;13.706143;-89.488146;930;0.00;Si;No;No;Si;Si;No;3.09408;14.788989
2;Hombre;4;4000.0;8.0;No;No;No;No;Si;Si;No;No;13.710141;-89.679537;309;2.50;Si;Si;Si;Si;Si;No;18.96488;79.543698
2;Hombre;0.1;100.0;5.0;No;Si;No;No;No;Si;No;No;13.515;-88.39361111;522;0.00;Si;Si;No;Si;Si;Si;0.33176;1.919916
2;Hombre;1.75;1000.0;4.6;No;Si;No;No;No;Si;No;No;13.506895;-88.537589;896.928101;40.00;Si;Si;Si;Si;Si;Si;0.1936;7.85
2;Hombre;0.2;200.0;5.0;No;No;No;No;No;Si;No;No;13.322508;-88.657091;-6.288849;0.00;Si;Si;Si;No;Si;Si;0.12144;0.75
2;Hombre;2.94;1692.0;4.0;Si;No;Si;No;No;Si;No;No;13.637468;-89.63318;317.225891;0.00;Si;Si;Si;Si;No;No;0.04928;0.086891
2;Hombre;1.4;1200.0;7.0;No;Si;No;No;No;No;No;No;13.637055;-89.475782;865;0.00;Si;No;No;Si;Si;No;2.85384;12.577899
2;Hombre;1.4;1000.0;4.0;Si;Si;No;No;No;No;No;No;13.464083;-88.875128;29;100.00;Si;Si;Si;Si;Si;Si;1.16512;10.45
2;Hombre;0.3;300.0;4.0;No;Si;No;No;No;No;No;No;13.474768;-88.367936;698.466797;0.00;No;No;Si;Si;Si;Si;0.08448;1.012
2;Mujer;0.18;175.0;6.0;Si;No;No;No;No;Si;No;No;13.776;-90.103118;15.298218;0.00;Si;Si;Si;Si;No;No;0.46992;2.131598
2;Mujer;0.7;240.0;4.8;No;Si;No;No;No;No;No;No;13.530322;-88.938382;167;16.70;Si;Si;Si;Si;Si;No;0.05632;0.2
2;Hombre;2.21;2057.0;5.0;No;No;No;No;Si;Si;No;No;13.651119;-89.336973;946.405273;0.00;Si;Si;Si;Si;No;No;1.56464;8.982101
2;Hombre;0.38;405.0;6.0;Si;No;Si;No;No;No;No;No;13.708291;-89.977343;9.924988;0.00;Si;Si;Si;Si;No;No;1.05072;5.30311
2;Hombre;0.35;225.0;5.6;No;Si;No;No;No;No;No;No;13.591942;-88.944048;522;44.40;Si;Si;Si;Si;Si;Si;0.30624;2.87
2;Hombre;0.7;750.0;3.0;No;No;No;No;Si;Si;No;No;13.740485;-89.697361;332;100.00;Si;Si;Si;Si;No;No;2.22376;5.567479
2;Hombre;0.63;405.0;5.0;No;Si;No;No;No;No;No;No;13.77446;-89.716051;540;0.00;Si;No;No;Si;Si;No;0.71192;3.115126
2;Hombre;2;1200.0;4.2;Si;No;No;Si;No;No;No;Si;13.33608;-88.75057;5;83.30;Si;Si;Si;Si;Si;Si;1.74768;12.3
2;Hombre;0.26;225.0;6.0;No;Si;No;No;No;No;No;No;13.760521;-89.724894;464.274902;0.00;Si;No;No;Si;Si;No;0.41184;1.858908
2;Hombre;3;2000.0;5.0;No;Si;No;No;No;No;No;No;13.50132;-88.329564;809;0.00;Si;Si;Si;Si;Si;Si;2.11992;11.324453
2;Hombre;0.39;370.0;6.0;No;Si;No;No;No;No;No;No;13.803764;-89.733338;640.327759;0.00;Si;No;No;Si;Si;No;0.59576;2.548488
2;Hombre;1.4;1400.0;4.0;No;No;No;No;No;Si;No;No;13.84708;-89.43386;583.3;0.00;Si;No;No;Si;Si;No;1.71248;8.337815
2;Hombre;0.5;324.0;5.0;No;Si;No;No;No;Si;No;No;13.617757;-89.354482;848.021973;0.00;Si;Si;Si;Si;No;No;0.82104;2.620588
2;Hombre;0.6;500.0;4.0;No;No;No;No;No;Si;No;No;13.725945;-88.219857;1083.79626;0.00;Si;Si;Si;Si;Si;Si;0.00264;0.11
2;Hombre;0.25;200.0;4.0;No;Si;No;No;No;No;No;No;13.452968;-88.327424;710.24585;0.00;No;No;Si;Si;Si;Si;0.11968;1.298
2;Hombre;1;800.0;4.9;No;No;No;No;No;Si;No;No;13.797013;-88.284062;870.178223;0.00;Si;Si;Si;Si;Si;Si;0.88;2.370925
2;Hombre;0.6;600.0;6.0;No;Si;No;No;No;Si;No;No;13.521678;-88.425332;597.711426;0.00;Si;No;No;Si;Si;Si;1.18448;6.227059
2;Mujer;0.5;300.0;5.0;No;No;No;No;Si;Si;No;No;13.747203;-88.196771;793.129883;0.00;No;Si;Si;Si;Si;Si;0.20504;1.65
2;Hombre;0.7;325.0;5.9;No;Si;No;No;No;No;Si;No;13.437736;-88.48444;564.641357;7.70;Si;Si;Si;Si;Si;Si;0.1188;2.33
2;Hombre;0.42;380.0;4.0;Si;No;Si;No;No;Si;No;No;13.623102;-89.750746;85.617126;0.00;Si;Si;Si;Si;No;Si;3.97848;6.98916
2;Hombre;0.3;300.0;5.0;No;No;No;Si;No;No;No;Si;13.20481;-88.534341;-9.352631;0.00;Si;Si;Si;Si;Si;No;0.43648;2.63
2;Hombre;0.7;500.0;4.0;No;Si;No;No;No;No;Si;No;13.51131;-89.35073;885;0.00;Si;Si;Si;Si;Si;No;0.10912;0.355882
2;Hombre;0.36;400.0;6.0;No;No;No;Si;No;Si;No;Si;13.187229;-88.281978;17.723511;0.00;Si;Si;Si;No;Si;Si;0.242;1.24
2;Hombre;0.35;250.0;5.0;No;No;No;No;Si;Si;No;No;13.759721;-88.202731;947;0.00;Si;Si;Si;Si;Si;Si;0.40392;3.41
2;Hombre;0.35;400.0;5.8;No;No;No;No;Si;Si;No;No;13.787554;-88.267797;904.025879;12.50;No;Si;No;No;Si;Si;0.1584;0.462185
2;Hombre;2.8;900.0;4.3;Si;Si;No;No;No;No;No;No;13.409265;-88.87244;29;72.20;Si;Si;Si;Si;Si;No;1.34288;9.8
2;Hombre;1;800.0;5.0;Si;Si;No;No;No;Si;No;No;13.476764;-89.214602;8.993408;0.00;Si;Si;Si;Si;No;No;1.08504;3.713194
2;Hombre;0.35;280.0;5.0;No;Si;No;No;No;Si;No;No;13.514653;-88.349486;549;0.00;Si;Si;Si;Si;No;Si;0.80608;4.196807
2;Hombre;5.6;5000.0;13.4;No;Si;No;No;No;No;No;No;13.661684;-88.875132;705.979004;0.00;Si;Si;Si;Si;No;Si;4.6024;29.3
2;Mujer;0.18;200.0;5.0;No;Si;No;No;No;No;Si;No;13.317662;-88.291462;41.057617;0.00;No;Si;Si;No;Si;Si;0.28864;1.72
2;Hombre;1.5;920.0;5.9;No;No;No;No;Si;Si;No;No;13.653;-88.8093;488.026;6.50;Si;Si;No;Si;Si;No;1.03752;6.12
2;Hombre;1;500.0;5.0;No;No;No;No;Si;Si;No;No;13.752734;-88.202239;907.651611;0.00;Si;Si;Si;Si;Si;Si;0.48928;2.904
2;Hombre;0.2;200.0;5.0;No;Si;No;No;No;No;Si;No;13.47429;-88.399326;743.406128;0.00;Si;Si;Si;No;Si;Si;0.19536;1.41
2;Hombre;0.54;400.0;5.0;No;Si;No;No;No;No;No;No;13.808695;-89.781157;868.910645;0.00;Si;Si;Si;Si;No;No;0.5412;1.391176
2;Hombre;1.75;1150.0;5.0;Si;No;No;No;No;Si;No;No;13.38905;-88.74151;13;87.00;Si;Si;Si;Si;Si;No;1.42296;12.5
2;Hombre;0.34;294.0;6.0;Si;No;No;Si;No;No;No;Si;13.741553;-90.100433;4.989655;0.00;Si;Si;No;Si;Si;No;0.94952;3.977562
2;Hombre;1;500.0;4.0;No;No;No;No;Si;Si;No;No;13.75689;-88.209425;1045.93591;0.00;Si;No;Si;Si;Si;Si;0.20064;2.266
2;Hombre;0.35;200.0;5.0;No;No;No;Si;No;Si;No;Si;13.260826;-88.370243;12.898132;0.00;Si;Si;No;Si;Si;Si;0.11176;2.67
2;Hombre;0.7;500.0;5.0;No;No;No;No;No;Si;No;No;13.377392;-88.575118;161.539551;50.00;Si;Si;Si;No;Si;No;0.09856;2.53
2;Hombre;4.9;3500.0;6.0;No;No;No;No;No;No;Si;No;13.77426;-89.626566;724.740723;100.00;Si;Si;Si;Si;No;Si;5.54576;13.842438
2;Hombre;2;1500.0;5.3;No;No;No;No;No;Si;No;No;13.483928;-88.67301;22;73.30;Si;Si;Si;No;Si;Si;0.23936;9.14
2;Hombre;1.05;750.0;7.0;No;No;No;No;No;Si;No;No;13.373521;-88.657516;18.945068;0.00;Si;Si;Si;No;Si;Si;0.19536;6.44
2;Hombre;0.44;221.0;6.0;No;Si;No;No;No;No;No;No;13.813919;-89.869081;754.069336;0.00;Si;Si;Si;Si;Si;No;0.52096;1.920841
2;Hombre;0.3;250.0;4.8;No;Si;No;No;No;No;No;No;13.500524;-88.321858;785.954346;20.00;Si;Si;Si;Si;Si;Si;0.30888;1.791597
2;Mujer;0.6;600.0;5.0;No;No;No;Si;No;Si;No;Si;13.332285;-88.6883;1.365601;66.70;Si;Si;Si;Si;No;Si;0.9108;6.24
2;Mujer;0.64;508.0;6.0;No;No;No;No;No;No;Si;No;13.763713;-89.64124;631.110107;0.00;Si;Si;Si;Si;No;No;1.45552;2.547563
2;Hombre;1.4;900.0;6.0;No;Si;No;No;No;No;No;No;13.80938;-89.70812;732;0.00;Si;No;No;Si;Si;No;1.54528;6.490925
2;Mujer;1;425.0;3.0;Si;No;No;No;No;No;No;No;13.4145;-89.0655;15.0103;100.00;Si;Si;Si;Si;Si;No;0.36608;2.83
2;Mujer;1.05;800.0;4.0;No;Si;No;No;No;Si;No;No;13.589456;-89.493232;450;0.00;Si;Si;Si;Si;Si;No;0.88968;2.714874
2;Hombre;0.35;150.0;5.0;No;Si;No;No;No;No;No;No;13.3737;-88.4503;196.648;0.00;Si;Si;Si;No;Si;No;0.01144;0.23
2;Hombre;0.6;500.0;3.9;No;Si;No;No;No;No;No;No;13.508446;-88.317397;662.025146;6.00;Si;Si;Si;Si;Si;Si;0.22088;1.3
2;Hombre;0.66;250.0;4.0;No;Si;No;No;No;No;Si;No;13.883698;-89.56426;910.592041;0.00;Si;Si;Si;Si;Si;No;0.03256;0.129412
2;Mujer;1.68;500.0;5.5;No;No;No;No;No;Si;No;No;13.610006;-89.578928;323.358154;50.00;Si;Si;Si;Si;No;No;0.78232;1.457732
2;Hombre;0.7;350.0;6.0;No;Si;No;No;No;No;No;No;13.640962;-88.702025;748.493286;0.00;Si;Si;Si;Si;Si;No;0.12144;2.74
2;Hombre;1.4;400.0;4.3;No;Si;No;No;No;No;No;No;13.595067;-88.948476;542.595947;62.50;Si;Si;Si;Si;Si;Si;0.37136;5.8
2;Hombre;1.34;1106.0;5.0;No;Si;No;No;No;No;Si;No;13.771877;-89.657212;577.294434;100.00;Si;Si;Si;Si;No;Si;5.44544;11.166388
2;Mujer;3.15;3150.0;4.0;No;Si;No;No;No;Si;No;No;13.637797;-89.569374;546.19458;0.00;Si;Si;Si;Si;No;No;1.44408;3.637395
2;Hombre;1;800.0;4.0;Si;No;Si;No;No;Si;No;No;13.43584;-88.122186;81.134155;12.50;Si;Si;Si;Si;Si;Si;0.1364;1.65
2;Hombre;0.35;150.0;5.0;No;Si;No;No;No;No;No;No;13.3748;-88.4548;195.228;0.00;Si;Si;No;Si;Si;No;0.0572;1.5
2;Hombre;0.7;400.0;6.3;No;Si;No;No;No;No;No;No;13.512611;-88.452717;668.272217;37.50;Si;Si;No;Si;Si;No;0.132;2.86
2;Mujer;0.5;70.0;6.0;No;Si;No;No;No;No;No;No;13.593266;-88.966121;377.298584;0.00;Si;Si;Si;Si;Si;No;0.2464;2.87
2;Hombre;1.4;1800.0;11.9;No;Si;No;No;No;No;No;No;13.610828;-88.92355;665;0.00;Si;Si;Si;Si;Si;Si;0.3564;7.370001
2;Hombre;1.4;800.0;5.0;No;Si;No;No;No;Si;Si;No;13.420727;-88.546811;448;50.00;Si;Si;Si;No;Si;Si;0.1628;5.72
2;Hombre;1.35;760.0;5.9;Si;No;No;No;No;Si;No;No;13.6031;-88.6118;28.5;6.60;Si;Si;Si;No;Si;Si;0.40656;5.48
2;Hombre;0.7;600.0;4.2;No;No;No;No;No;Si;No;No;13.920875;-89.43097;785;0.00;Si;No;No;Si;Si;No;0.91432;3.890673
2;Mujer;0.35;350.0;6.0;No;No;No;No;No;No;No;No;13.801642;-89.730264;649;0.00;Si;No;Si;Si;Si;No;0.37664;1.665714
2;Hombre;2.2;2300.0;5.3;No;Si;No;No;No;Si;No;No;13.478471;-88.277212;654.806526;43.50;Si;Si;Si;Si;Si;Si;1.1792;9.13
2;Hombre;0.35;350.0;4.0;No;No;No;No;Si;Si;No;No;13.6589;-88.8026;700.284;100.00;Si;Si;Si;Si;Si;No;0.33;2.04
2;Mujer;0.5;300.0;4.0;No;No;No;No;Si;Si;No;No;13.753102;-88.213414;1519;0.00;Si;Si;Si;Si;Si;Si;0.37312;3.256
2;Hombre;0.66;300.0;4.0;No;Si;No;No;No;No;Si;No;13.881226;-89.567413;938.368652;0.00;Si;Si;Si;Si;Si;No;0.13464;0.472353
2;Hombre;0.31;350.0;4.0;No;No;Si;No;No;Si;No;No;13.744973;-88.151017;690;0.00;Si;Si;Si;Si;Si;Si;0.29304;2.794
2;Mujer;4;3000.0;4.0;No;No;No;No;Si;Si;No;No;13.743669;-88.215438;1003;3.30;Si;Si;Si;Si;Si;Si;1.86472;16.456
2;Hombre;3.5;3000.0;3.7;No;Si;No;No;No;Si;No;No;13.902157;-89.825876;927;0.00;Si;Si;Si;Si;Si;No;1.65704;7.59185
2;Hombre;0.03;50.0;4.0;No;No;No;No;Si;Si;No;No;13.740893;-88.163703;815.88688;0.00;Si;Si;Si;Si;Si;Si;0.09944;1.1
2;Hombre;0.45;500.0;4.0;No;No;No;No;No;Si;No;No;13.804883;-88.172511;775;0.00;Si;Si;Si;Si;Si;Si;0.9416;3.837395
2;Mujer;2.24;1600.0;4.0;No;Si;No;No;No;Si;No;No;13.622655;-89.469297;823.042066;100.00;Si;Si;Si;Si;Si;No;0.89496;2.992186
2;Hombre;1.4;1000.0;9.0;No;Si;No;No;No;Si;Si;No;13.411576;-88.508589;347.958923;0.00;Si;Si;Si;No;Si;Si;0.22704;7.28
2;Hombre;1.12;802.0;5.0;No;Si;No;No;No;No;No;No;13.772014;-89.715953;512;0.00;Si;No;No;Si;Si;No;1.13872;5.835546
2;Hombre;0.7;450.0;5.9;No;Si;No;No;No;No;No;No;13.513038;-88.438243;-9.236023;5.60;Si;Si;Si;Si;Si;Si;0.13992;3.47
2;Hombre;1;800.0;5.0;No;Si;No;Si;No;No;No;Si;13.290577;-88.446956;10.228;100.00;Si;Si;Si;No;No;Si;1.21968;7.44
2;Hombre;0.64;500.0;4.0;No;No;No;No;Si;Si;No;No;13.433122;-88.10116;721;0.00;Si;Si;Si;Si;Si;Si;0.44352;3.498
2;Hombre;0.49;550.0;7.3;No;Si;No;No;No;No;No;No;13.619274;-88.94147;548;0.00;Si;Si;Si;Si;Si;Si;0.23496;3.8
2;Mujer;0.18;200.0;4.0;No;No;No;No;Si;Si;No;No;13.798947;-88.249317;982.575929;0.00;Si;Si;Si;Si;Si;Si;0.19008;1.54
2;Hombre;0.5;400.0;4.0;No;No;Si;No;No;Si;No;No;13.756215;-88.166167;1069.39579;0.00;Si;Si;Si;Si;Si;Si;0.4092;2.552
2;Hombre;0.62;461.0;6.0;Si;Si;No;No;No;Si;No;No;13.670346;-89.731205;160;0.00;Si;Si;Si;Si;Si;No;1.44144;6.282016
2;Hombre;0.7;260.0;4.8;No;Si;No;No;No;No;No;No;13.525428;-88.943922;158;15.40;Si;Si;Si;Si;Si;No;0.07392;0.19
2;Hombre;0.35;280.0;3.0;No;Si;No;No;No;No;Si;No;13.592764;-88.875488;1032.615967;0.00;Si;Si;Si;No;Si;No;0.43208;2.6
2;Hombre;1.4;1000.0;5.6;No;Si;No;No;No;No;No;No;13.430105;-88.58526;297.486145;20.00;Si;Si;No;Si;Si;Si;0.20416;6.66
2;Hombre;0.35;450.0;4.0;Si;Si;No;No;No;Si;No;No;13.740003;-89.737527;380;0.00;Si;Si;Si;Si;No;No;0.3784;0.982605
2;Hombre;2.5;500.0;7.0;No;Si;No;No;No;No;No;No;13.616976;-88.932005;601.834961;0.00;Si;Si;Si;Si;Si;Si;0.3036;4.63
2;Hombre;0.7;400.0;5.0;No;Si;No;No;No;No;No;No;13.5035857;-88.3498742;640;0.00;Si;Si;Si;Si;Si;Si;0.36168;3.696
2;Hombre;0.09;100.0;7.0;Si;No;No;No;No;Si;No;No;13.589803;-88.576358;-0.717377;0.00;Si;Si;Si;Si;Si;Si;0.21648;1.289496
2;Hombre;2.1;1200.0;7.8;No;Si;No;No;No;No;No;No;13.450189;-88.487107;664;4.20;Si;Si;Si;Si;Si;Si;0.25168;8.31
2;Hombre;0.25;200.0;4.0;Si;Si;No;No;No;Si;No;No;13.533793;-88.52625;465.74621;0.00;Si;Si;No;Si;Si;Si;0.24376;1.345882
2;Hombre;0.63;150.0;6.0;No;No;No;No;No;Si;No;No;13.632092;-89.574091;548.902832;0.00;Si;Si;Si;Si;No;No;0.60192;1.535378
2;Mujer;0.4;250.0;4.0;No;No;No;No;No;Si;No;No;13.734841;-88.224695;690;0.00;Si;No;Si;Si;Si;Si;0.03256;0.484
2;Hombre;2.63;2500.0;3.7;Si;No;No;No;No;No;Si;No;13.705391;-89.335637;692.200772;100.00;Si;No;Si;No;No;No;1.54176;4.37874
2;Hombre;0.7;500.0;4.7;No;Si;No;No;No;No;No;No;13.4829;-88.4055;845.812;30.00;Si;Si;Si;No;Si;Si;0.67672;3.71
2;Hombre;0.45;500.0;3.8;No;No;No;No;Si;Si;No;No;13.865458;-88.209019;461.175017;16.00;Si;Si;Si;No;Si;Si;0.98384;4.752101
2;Hombre;1.2;1200.0;4.9;No;No;No;No;No;Si;No;No;13.4348;-88.1315;1135;12.50;Si;Si;Si;Si;Si;Si;2.32408;12.342
2;Hombre;0.57;236.0;5.0;Si;Si;No;No;No;No;No;No;13.706999;-89.431498;596.901123;0.00;Si;No;No;Si;Si;No;0.47168;2.036386
2;Mujer;4.9;1622.0;5.0;No;No;No;No;Si;Si;No;No;13.514651;-88.488978;1036.20764;2.20;Si;Si;Si;Si;Si;Si;2.9216;15.407396
2;Mujer;0.35;300.0;5.0;No;No;No;No;Si;Si;No;No;13.812288;-88.253724;889.549072;0.00;Si;Si;Si;Si;Si;Si;0.37576;3.058
2;Mujer;2.8;2000.0;6.4;No;Si;No;No;No;No;No;No;13.442088;-88.558132;480.752014;20.00;Si;Si;No;Si;Si;Si;0.38192;16.73
2;Hombre;3.09;2500.0;4.0;No;Si;No;No;No;Si;No;No;13.945418;-89.821384;560;0.00;Si;Si;Si;Si;No;No;0.35816;1.283023
2;Hombre;1.35;908.0;5.0;Si;Si;No;No;No;Si;No;No;13.759152;-89.489838;584.602539;0.00;Si;Si;Si;Si;No;No;0.74184;1.883866
2;Hombre;0.28;160.0;4.0;No;Si;No;No;No;No;No;No;13.773037;-89.711392;450;0.00;Si;No;No;Si;Si;No;0.09592;0.524119
2;Hombre;0.7;500.0;5.0;No;No;No;No;No;Si;No;No;13.922576;-89.425563;729.957764;0.00;Si;No;No;Si;Si;No;0.88968;3.488573
2;Hombre;0.45;398.0;6.0;No;No;Si;No;No;No;No;No;13.69938;-89.836689;170.015137;100.00;Si;No;Si;Si;No;No;0.198;0.868908
2;Mujer;0.46;354.0;6.0;No;Si;No;No;No;No;No;No;13.747304;-89.727526;416.87793;0.00;Si;Si;Si;Si;Si;No;2.31352;9.803865
2;Hombre;0.7;425.0;6.8;No;Si;No;No;No;Si;No;No;13.505896;-88.555404;798;11.80;Si;Si;Si;No;Si;No;0.20768;3.56
2;Hombre;1;900.0;5.8;No;Si;No;No;No;Si;No;No;13.521147;-88.416044;543.547119;22.20;Si;Si;Si;Si;Si;Si;1.386;7.160672
2;Hombre;0.3;200.0;4.0;No;No;No;No;Si;Si;No;No;13.448619;-88.368213;559.464983;0.00;Si;Si;Si;Si;Si;Si;0.066;0.946
2;Hombre;0.35;100.0;5.0;No;Si;No;No;No;Si;No;No;13.4192;-88.6052;197.428;0.00;Si;Si;Si;No;Si;No;0.08448;1.41
2;Hombre;1.75;500.0;10.2;No;Si;No;No;No;No;No;No;13.603846;-88.943125;579.989014;40.00;Si;Si;Si;Si;Si;No;0.2904;5.56
