Sexo productor,Área (Ha),Edad promedio plantas,Densidad (plantas/Ha),Tipo suelo,Latitud,Longitud,Altura,Porcentaje injertación,Aplica poda,Maneja sombra,Fertilización orgánica,Fertilización química,Presencia de plagas/ enfermedades,Recibe AT,Perdidas (qq),Produccion efectiva (qq)
Hombre,0.7,4,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",14.026775,-89.780362,499.151577,0,1,1,Si,Si,0,0,0.34232,1.958
Mujer,2.1,6,714.29,Andisoles,13.790569,-89.808127,665.607178,0,1,0,Si,Si,0,0,0.3784,1.30416
Mujer,0.63,4,317.46,"Latosoles Arcillo Rojizos, Andisoles",13.640785,-89.561961,642.455811,0,1,0,Si,No,1,0,0.19272,0.8184
Hombre,0.8,5,875,"Andisoles, Litiosoles",13.514653,-88.349486,549,0,1,1,Si,Si,0,1,0.93632,4.7
Hombre,5.88,6,511.9,"Aluviales, Andisoles",13.705601,-89.422554,581.974854,0,1,0,Si,Si,0,1,1.57608,7.7264
Hombre,0.67,4,1014.93,Latosoles Arcillo Rojizos,13.89396,-88.119827,760,0,1,1,Si,Si,0,1,0.99264,2.454
Hombre,2.2,4.9,909.09,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.75769,-88.212268,1046,5,1,1,Si,Si,0,1,2.51592,12.21
Hombre,1.05,4.5,904.76,"Regosoles y Halomorficos, Aluviales",13.310703,-88.775659,9.595398,52.6,1,1,Si,Si,0,0,0.93896,6.45
Mujer,0.4,5,1000,Andisoles,13.48137,-88.383487,619.705095,0,1,1,No,No,0,1,0.4312,2.35
Hombre,1.8,4,666.67,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.957638,-88.195245,981.888041,0,1,1,Si,Si,0,1,0.5192,1.092
Hombre,0.27,4.6,1111.11,"Andisoles, Litosoles",13.413476,-88.20452,128.871582,36.7,1,1,Si,Si,0,1,0.47872,2.4
Hombre,3.5,4.8,428.57,Latosoles Arcillo Rojizos,13.809471,-88.179821,665.124512,20,1,1,Si,No,0,1,1.02432,5.448
Hombre,0.7,5,1000,"Andisoles, Litosoles",13.494562,-88.404572,681.173651,0,1,1,No,No,0,1,0.572,3.1
Hombre,1.5,5.7,1000,Regosoles y Halomorficos,13.2429956,-88.6343,8,33.3,1,1,Si,No,1,1,0.96448,4.77
Hombre,0.5,5,400,Latosoles Arcillo Rojizos,13.894243,-88.17362,632.424927,0,1,1,Si,No,0,1,0.5544,1.904
Hombre,1.15,5.3,260.87,Andisoles,13.602121,-88.949589,530.002441,3.3,1,1,Si,Si,0,0,0.2112,2.1
Hombre,2.1,4,452.38,"Regosoles y Halomorficos, Aluviales",13.37218,-88.76574,20,100,1,1,Si,Si,0,1,1.07184,8.05
Hombre,0.6,5,1000,Latosoles Arcillo Rojizos,13.794493,-88.173467,831,0,1,1,Si,No,0,1,0.66616,3.256
Hombre,1.5,4.4,223.33,Aluviales,13.418812,-89.062057,16,29.9,1,1,Si,Si,0,1,0.14872,1.01
Hombre,0.8,5.9,875,"Andisoles, Litiosoles",13.506003,-88.3139,668,3.6,1,1,Si,Si,0,1,0.05368,0.27
Hombre,4.98,4.4,1514.06,Litosoles,13.766224,-89.320999,863,6.4,1,0,No,Si,0,1,0.49808,2.5036
Hombre,2.45,6.5,653.06,Andisoles,13.581958,-88.933813,545,25,1,1,Si,No,0,1,0.25256,4.77
Mujer,2,3.9,750,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.759074,-88.206046,1193,13.3,1,1,Si,Si,0,1,2.10408,11.66
Hombre,4,6,1000,"Latosoles Arcillo Rojizos, Andisoles",13.519409,-88.53561,990,0,1,1,No,Si,0,1,3.10288,16.38384
Hombre,0.27,4,1111.11,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.967293,-88.20009,806,0,1,0,Si,Si,0,0,0.0528,0.3
Hombre,1,7.5,500,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.433537,-88.54046,709,50,0,1,Si,No,0,1,0.2684,4.17
Hombre,1.4,6.9,592.86,"Andisoles, Litosoles",13.483245,-88.562457,800,2.4,1,0,Si,No,0,1,0.11792,4.53
Hombre,1,6.6,500,"Andisoles, Litosoles",13.485055,-88.559372,884,10,1,0,Si,No,0,1,0.08712,2.84
Hombre,0.7,5,900,Andisoles,13.58051,-88.928335,562.5,0,1,1,Si,Si,0,1,0.15136,1.49
Hombre,1.05,6.7,714.29,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.352474,-88.479141,147,13.3,1,0,No,No,0,1,0.08888,2.65
Hombre,2.1,7.8,571.43,Andisoles,13.450189,-88.487107,664,4.2,1,1,Si,Si,0,1,0.1408,5.61
Hombre,0.7,24.6,357.14,Andisoles,13.59262167,-88.94329333,356.8,30,1,1,Si,Si,0,1,0.28776,2.99
Hombre,4.54,6.7,264.32,Andisoles,13.59474167,-88.92684166,577.5,16.7,1,1,Si,No,0,1,0.20856,2.74
Hombre,0.27,6,1111.11,Latosoles Arcillo Rojizos,13.4621,-88.1659,809,0,1,1,Si,Si,0,1,0.31416,1.58
Hombre,1,5.8,900,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.4628,-88.1513,1052,11.1,1,0,Si,Si,0,1,1.28832,6.45
Hombre,0.64,4,781.25,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos,",13.433122,-88.10116,721,0,1,1,Si,Si,0,1,0.1144,0.99
Mujer,0.23,6,652.17,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.441642,-88.46177,687,0,1,1,No,Si,0,1,0.18128,0.95832
Hombre,0.25,5,500,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.518164,-88.320052,544,0,1,1,Si,Si,0,1,0.1672,0.84
Mujer,0.3,6,1000,Andisoles,13.4850867,-88.3734482,678,0,1,1,No,No,0,1,0.7084,3.85
Hombre,0.5,5,800,Andisoles,13.491999,-88.397833,705,0,1,1,No,Si,0,1,0.792,4.45
Hombre,0.5,4,1000,"Andisoles, Litosoles",13.481115,-88.535103,889,0,1,1,No,Si,1,1,0.58784,3.5332
Hombre,0.6,4,500,Andisoles,13.495065,-88.392646,608,0,0,0,No,No,0,1,0.814,4.45
Mujer,0.35,4,1000,"Andisoles, Litosoles",13.505539,-88.39361,445,0,0,0,,,1,1,0.05632,0.3
Hombre,0.4,4,375,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.759592,-88.177396,820,0,1,1,Si,Si,0,1,0.05984,0.44
Hombre,0.18,4,1111.11,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.2125,-88.2656,131,0,1,1,No,No,1,1,0.06336,0.4
Hombre,0.31,4,1129.03,"Latosoles Arcillo Rojizos, Grumosoles",13.744973,-88.151017,690,0,1,1,Si,Si,0,1,0.80784,3.454
Hombre,3.5,7,714.29,"Andisoles, Litiosoles",13.497921,-88.327275,828,0,1,1,Si,Si,0,1,2.6224,12.8596
Mujer,0.35,6,657.14,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.503852,-88.533295,940,0,1,1,Si,No,0,1,0.0264,0.12496
Hombre,0.3,5,1166.67,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.27608,-88.40868,15,0,1,1,Si,Si,0,1,0.12056,0.55
Hombre,3,5.3,500,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.803878,-88.233978,957,0,0,1,Si,Si,0,1,1.23112,4.4
Hombre,0.5,12,500,Andisoles,13.2022,-88.2148,390,0,0,1,No,Si,0,1,0.10912,0.55
Hombre,0.3,12,1000,"Latosoles Arcillo Rojizos, Andisoles",13.5228,-88.4319,580,0,0,0,Si,No,0,1,3.16712,4.5
Hombre,0.13,7,1153.85,Latosoles Arcillo Rojizos,13.5601,-88.0951,166,0,1,1,Si,No,0,1,0.11176,1
Hombre,1,4,800,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.75545333,-88.19406833,920,0,1,1,Si,Si,0,1,0.11176,0.924
Hombre,0.1,6,1000,Latosoles Arcillo Rojizos,13.4757,-88.1013,137,0,1,1,Si,Si,0,1,0.10384,0.45
Mujer,0.2,6,1000,Latosoles Arcillo Rojizos,13.4813,-88.1017,146,0,1,1,Si,No,0,1,0,0.08
Hombre,0.7,8,1071.43,Litosoles,13.76714,-89.639373,644,0,1,1,Si,Si,1,1,1.51096,4.64288
Hombre,1.5,5,666.67,Latosoles Arcillo Rojizos,13.903018,-89.050313,565,0,1,1,Si,Si,0,0,0.9636,3.7532
Hombre,2.8,2,71.43,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.5883,-89.2336,624,100,1,1,Si,No,0,0,1.4608,3.45312
Hombre,5,4,600,"Andisoles, Litosoles",13.6228,-89.2958,754,0,1,1,Si,Si,0,0,1.5312,4.90512
Hombre,1.4,6.6,716.43,"Latosoles Arcillo Rojizos, Andisoles",13.846009,-89.290405,414,70.1,1,0,No,Si,0,1,1.41064,6.85696
Hombre,1.4,8,900,"Aluviales, Andisoles",13.687671,-89.436964,920,0,1,0,No,Si,0,1,1.0912,5.59856
Hombre,0.12,7,1041.67,Andisoles,13.697574,-89.462228,645,0,1,0,No,Si,0,1,0.13992,0.76384
Hombre,1.4,8,1071.43,"Aluviales, Andisoles",13.688156,-89.43955,910,0,1,0,No,Si,0,1,3.09584,14.90632
Mujer,1.4,8,900,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.673864,-89.434867,974,0,1,0,No,Si,0,1,1.22408,5.89688
Hombre,1.2,6,1000,"Latosoles, Arcillo Rojizos, Aluviales, Grumosoles",13.921778,-89.832917,8,0,0,1,Si,Si,1,0,1.22848,6.46712
Hombre,0.25,8,950,"Latosoles Arcillo Rojizos, Litosoles, Aluviales",13.694444,-89.658056,298,0,1,1,Si,Si,1,1,0.9592,3.81
Hombre,1,8,928.57,"Andisoles, Aluviales",13.736436,-89.678,388,0,1,1,Si,No,1,1,2.3452,8.03
Hombre,0.5,11,1000,"Andisoles, Aluviales",13.732154,-89.68216,366,0,1,1,Si,No,1,0,1.0428,4.38
Hombre,4,8,962.5,"Latosoles Arcillo Rojizos, Litosoles",13.716707,-89.676256,316,22.1,1,1,Si,Si,1,0,2.71744,11.6
Hombre,1.8,11.8,833.33,"Andisoles, Aluviales",13.73392,-89.680593,380,20,1,1,Si,No,1,1,15.16328,46.64
Hombre,1,8,1000,Aluviales,13.730753,-89.667272,380,0,1,1,Si,No,1,1,2.66112,11.37
Hombre,0.35,10.4,1000,"Andisoles, Litosoles",13.394,-88.5842,728.2,0,1,1,Si,No,0,1,0.17864,2.21
Hombre,0.7,12.7,500,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.376,-89.021,891,0,1,1,Si,No,0,1,0.29832,5.323334
Hombre,1.05,14,571.43,Andisoles,13.3724,-89.032,918.8,0,1,1,Si,No,0,1,0.35992,5.42
Hombre,0.7,12.8,714.29,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.3917,-88.5838,665.9,0,1,1,Si,No,0,1,0.28512,5.26
Mujer,1.05,19,285.71,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.3916,-88.5836,771,0,1,0,Si,No,0,1,0.22,2.43
Hombre,1.75,14,285.71,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.3918,-88.5846,786.9,0,1,1,Si,Si,0,1,0.30008,9.266667
Hombre,1,26,200,Andisoles,13.51788167,-88.87308833,593.9,25,1,1,Si,Si,0,1,1.10792,13.92
Hombre,17.47,4.1,1001.72,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.9613657,-89.189808,298,95,0,0,,,1,0,43.3048,0
Hombre,27,8,962.96,"Andisoles, Aluviales",13.389457,-88.911459,6,100,1,1,Si,Si,0,1,47.7576,25
Hombre,1.2,5.5,1000,"Andisoles, Litosoles",13.687212,-88.962839,618,0,1,1,Si,Si,1,1,0.41184,2.61
Mujer,1.2,32,833.33,"Andisoles, Litosoles",13.62882,-88.873072,678,0,1,1,Si,No,0,1,1.32352,8.38464
Hombre,10.5,13,1000,"Latosoles Arcillo Rojizos, Aluviales",13.598874,-88.630359,35,100,1,1,Si,Si,1,1,55.47256,66.21296
Hombre,0.7,6.2,714.29,Latosoles Arcillo Rojizos,13.887518,-89.060708,577,0,1,1,Si,Si,0,1,0.34056,2.06
Hombre,0.35,6,857.14,"Litosoles, Andisoles",13.740269,-88.990525,702,0,1,1,Si,Si,0,1,0.25784,1.79832
Hombre,1,6.5,1200,"Andisoles, Litosoles",13.705905,-88.9508,698,0,1,1,Si,Si,0,1,0.84392,4.95344
Mujer,1.2,61,1000,"Andisoles, Litosoles",13.702732,-88.951163,676,0,1,1,Si,Si,0,1,0.81488,4.77
Hombre,4.2,5,952.38,Andisoles,13.725098,-89.031638,698,0,1,1,No,Si,0,1,1.27424,8.09
Mujer,1.2,6.6,750,"Latosoles Arcillo Rojizos, Andisoles",13.620568,-88.819902,815,22.2,0,1,No,Si,0,1,0.2332,1.82
Hombre,1,11,900,Latosoles Arcillo Rojizos,13.92745,-88.643963,582,0,0,0,No,Si,0,1,0.57992,4.06
Hombre,0.5,11,1000,Latosoles Arcillo Rojizos,13.927612,-88.642694,602,0,0,1,No,Si,0,1,0.26752,2.01
Hombre,0.25,7,720,"Andisoles, Litosoles",13.685324,-88.962793,610,0,1,1,Si,Si,0,1,0.19448,1.34
Hombre,1,11,900,Latosoles Arcillo Rojizos,13.925955,-88.643236,584,0,1,0,No,No,1,1,0.53944,3.52
Hombre,9.8,8,1102.04,"Andisoles, Litosoles",13.654061,-88.843377,574,100,1,1,Si,Si,0,1,7.42544,41.15408
Hombre,1.4,7.7,642.86,Andisoles,13.494343,-88.442876,858,0,1,1,No,No,0,1,0.10472,4.04
Mujer,0.35,4,857.14,Andisoles,13.508608,-88.51662,943,0,1,1,No,Si,0,1,0.07656,0.41976
Mujer,0.35,6,1142.86,"Latosoles Arcillo Rojizos, Aluviales",13.584613,-88.572157,29,0,1,1,Si,Si,0,1,0.40656,2.11024
Hombre,0.7,21,500,"Andisoles, Litosoles",13.759625,-89.654043,498,0,1,1,Si,Si,1,1,1.33672,4.22664
Hombre,3.5,21,885.71,"Andisoles, Litosoles",13.760663,-89.655201,507,0,1,1,Si,Si,1,1,4.0172,12.81632
Hombre,0.7,7,500,Litosoles,13.768016,-89.623535,700,0,1,0,Si,Si,1,0,0.89848,2.50096
Hombre,1,6,500,"Litosoles, Andisoles, Aluviales",13.44464,-89.199369,4,0,1,1,Si,Si,0,0,1.2408,1.7776
Hombre,0.7,4,714.29,Latosoles Arcillo Rojizos,13.511638,-89.404716,42,0,1,1,Si,Si,0,0,0.88,1.7688
Hombre,0.7,5,428.57,"Latosoles Arcillo Rojizos, Andisoles",13.511638,-89.438829,47,0,1,1,Si,Si,0,0,0.132,0.3036
Hombre,0.7,6,714.29,"Latosoles Arcillo Rojizos, Litosoles",13.91907,-88.992978,257,0,1,1,Si,Si,0,0,0.6292,1.01024
Hombre,1.1,5.1,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.648001,-88.9158979,548,45.5,1,1,Si,Si,1,0,0.99264,5.213333
Hombre,1.5,6,800,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.795,-88.2657,915.841,0,1,1,Si,Si,1,1,2.63296,9.55
Hombre,0.4,5,750,Andisoles,13.4875,-88.3987,735.404,0,1,1,No,Si,0,1,0.39424,2.2
Hombre,0.2,5,650,"Latosoles Arcillo Rojizos, Grumosoles",13.657,-88.1632,220.464,0,1,0,Si,Si,0,1,0.05632,0.352
Hombre,0.3,6,1000,Latosoles Arcillo Rojizos,13.4362,-88.6861,26.8055,0,1,0,No,No,1,1,0.85888,4.32
Hombre,0.7,4.7,714.29,Andisoles,13.4829,-88.4055,845.812,30,1,1,Si,No,0,1,0.6952,4
Hombre,0.4,5,750,Andisoles,13.4847,-88.4011,774.045,0,1,1,No,Si,0,1,0.3564,1.87
Hombre,0.4,4,750,"Andisoles, Litosoles",13.4813,-88.391,685.366,0,1,1,No,Si,0,1,0.62656,3.45
Hombre,0.7,5,714.29,Latosoles Arcillo Rojizos,13.6897,-88.2782,801.069,0,0,1,No,Si,0,1,0.78408,3.95
Hombre,0.35,4.5,828.57,"Andisoles, Litiosoles",13.5082,-88.317,653.47,0,1,1,Si,Si,0,1,0.05016,0.25
Hombre,0.3,5,833.33,"Latosoles Arcillo Rojizos, Andisoles",13.5048,-88.3707,576.473,0,1,1,No,Si,0,1,0.35024,1.9
Hombre,0.5,5,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.9214,-88.134,858.845,0,1,1,Si,Si,0,1,1.24608,4.432
Hombre,0.25,4,400,"Latosoles Arcillo Rojizos, Andisoles",13.524,-88.4439,568.739,0,0,0,No,No,0,1,0.8052,4.45
Hombre,0.5,5,1000,"Andisoles, Litosoles",13.4917,-88.4118,801.52,0,1,1,No,No,0,1,1.056,5.85
Hombre,1,5,3000,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.4592,-88.1715,779,80,0,0,Si,Si,0,1,5.76664,28.44
Mujer,0.53,6,943.4,"Latosoles Arcillo Rojizos, Latosoles Arcillosos Acidos",13.7873,-88.2696,913.433,0,1,1,Si,No,0,1,0.75328,3.78
Mujer,0.3,6,1000,"Latosoles Arcillo Rojizos, Andisoles",13.5246,-88.4345,545.837,0,1,1,No,Si,0,1,0.65472,3.85
Hombre,0.6,4.8,666.67,"Latosoles Arcillo Rojizos, Andisoles",13.5232,-88.4316,574.488,25,1,1,No,Si,0,1,0.53416,2.99
Hombre,0.3,5,666.67,Andisoles,13.4966,-88.3901,617.793,0,1,1,No,No,0,1,0.3652,2.1
Hombre,2,4.9,750,"Andisoles, Litiosoles",13.5075,-88.3404,716.583,6.7,1,0,No,Si,0,1,2.3232,11.64
Hombre,13,6,846.15,Latosoles Arcillo Rojizos,13.803529,-88.173576,779,0,1,1,Si,No,0,1,4.7168,30.712
Hombre,0.35,7,1000,Litosoles,13.747342,-89.666439,434,0,1,1,Si,Si,1,1,0.70488,2.2176
Mujer,1.4,16,285.71,"Andisoles, Litosoles",13.756859,-89.594405,596,0,1,1,Si,Si,1,0,1.47312,4.70624
Hombre,0.35,7,642.86,Litosoles,13.759549,-89.632617,571,0,1,1,Si,Si,1,0,0.61688,1.90168
Hombre,0.25,7,900,"Andisoles, Litosoles",13.769056,-89.652689,584,0,1,1,Si,Si,1,0,1.19416,3.29648
Hombre,0.35,6,428.57,"Latosoles Arcillo Rojizos, Andisoles",13.791061,-89.877045,477,0,1,0,Si,Si,0,0,0.32384,2.60792
Hombre,0.7,7,1000,"Andisoles, Litosoles",13.75886,-89.654032,497,0,1,0,Si,Si,1,1,1.81984,5.7288
Hombre,0.7,7,571.43,Andisoles,13.7714,-89.7201,503,25,1,0,Si,Si,0,0,0.59576,0.60984
Mujer,16,4.9,100,Andisoles,13.8182,-89.8664,801,62.5,1,1,Si,Si,0,0,9.34824,62.654
Hombre,3,6,933.33,Latosoles Arcillo Rojizos,13.751419,-89.821933,361.180413,0,1,1,Si,No,1,0,2.36016,12.97648
Hombre,4,8,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.710141,-89.679537,309,2.5,1,1,Si,Si,1,1,8.3556,31.70024
Hombre,0.3,8,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.7175,-89.380268,432,0,1,1,Si,No,1,1,0.64504,2.4
Hombre,0.7,4.3,2571.43,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.7129,-89.5566,515.238,100,1,0,Si,Si,1,0,0.56496,1.7996
Mujer,0.7,5,1000,"Latosoles Arcillo Rojizos, Grumosoles, Litosoles",14.13621,-89.639796,1008,0,1,0,Si,Si,0,0,1.61568,4.62
Hombre,5.6,6.4,892.86,Latosoles Arcillo Rojizos,13.983404,-89.517919,607,42,1,0,Si,Si,0,1,5.10928,15.44488
Hombre,2.1,5.3,571.43,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.529087,-88.531897,556,16.7,1,1,Si,Si,0,1,0.09416,3.33
Hombre,1,5,800,"Regosoles y Halomorficos, Andisoles",13.290577,-88.446956,10.228,100,1,1,Si,No,1,1,0.73832,3.73
Mujer,1,5,540,"Andisoles, Aluviales",13.436233,-88.912407,33,0,0,0,,,1,0,0.72424,5.1
Hombre,2.79,4.5,575.27,"Regosoles y Halomorficos, Aluviales",13.348814,-88.734671,12,74.8,0,0,,,1,1,0.87736,8.75
Hombre,2,6,450,Andisoles,13.468018,-88.879255,71,0,1,1,Si,Si,0,1,1.41856,8.55
Mujer,1,4,721,"Regosoles y Halomorficos, Aluviales",13.349501,-88.735722,15,0,1,1,Si,Si,0,1,0.88792,7.35
Hombre,1.5,4,433.33,"Andisoles, Aluviales",13.435069,-88.914503,33,0,1,1,Si,Si,0,1,1.0604,6.3
Hombre,0.7,6,428.57,Andisoles,13.510797,-88.435995,685,0,1,1,Si,Si,0,1,0.06072,1.06
Hombre,14,8.8,1000,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.75402833,-89.67589,469,10.7,1,1,Si,Si,0,0,22.69784,102.35544
Hombre,6.86,4,1020.41,"Latosoles Arcillo Rojizos, Aluviales, Litosoles",13.6571,-89.7067,142.626,71.4,1,1,Si,Si,0,0,1.86912,10.656667
Mujer,4.5,5.6,1111.11,"Aluviales, Grumosoles",13.6476,-89.7704,94.4353,60,1,1,Si,Si,0,0,7.56712,37.30496
Mujer,0.4,8.5,750,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6919,-89.8058,141,50,1,1,Si,Si,0,0,0.77264,3.3528
Hombre,1,7.5,800,Andisoles,13.6625233,-88.963976,512,50,1,1,Si,Si,0,1,0.26752,2.3
Hombre,1,6,400,Latosoles Arcillo Rojizos,13.5414,-88.1013,256,0,1,1,Si,No,0,1,0.17864,0.65
Hombre,0.7,6,1071.43,Andisoles,13.66559027,-88.87147874,740,0,1,1,Si,Si,0,1,0.26136,1.64
Hombre,2,8,1000,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.7047462,-89.714227,212,100,1,1,Si,Si,0,0,4.99488,26.80832
Mujer,0.35,5,600,"Latosoles Arcillo Rojizos, Grumosoles, Litosoles",13.656,-88.693,378,0,1,1,No,No,1,1,0.14696,1.07
Hombre,0.35,5,857.14,"Latosoles Arcillo Rojizos, Andisoles",13.5996,-88.7566,379.122,0,1,0,No,No,1,1,0.13464,1
Hombre,1.2,6,1000,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.6916,-89.7141,196.355,0,1,1,Si,Si,0,0,2.7984,10.94016
Hombre,3.5,8,714.29,"Latosoles Arcillo Rojizos, Aluviales, Andisoles",13.70690167,-89.71488,220,100,1,1,Si,Si,0,0,5.34952,28.20576
Hombre,0.12,4,1250,"Latosoles Arcillo Rojizos, Grumosoles",13.74507333,-88.16086333,928,0,1,1,Si,Si,0,1,0.15664,1.012
Hombre,1.5,26.4,940,Andisoles,13.61681,-88.91105333,716,0,1,1,Si,Si,0,1,0.45672,17.23
Hombre,1.2,6,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.75793722,-88.95573279,660,0,1,1,Si,Si,0,1,0.68024,4.33
Mujer,1,8,400,Latosoles Arcillo Rojizos,13.5876763,-88.452938,396,0,1,1,Si,Si,0,1,0.08008,1.23
Hombre,7.35,6.7,1109.93,"Andisoles, Aluviales",13.73114229,-89.4359705,491,100,1,1,Si,Si,0,1,29.8716,160.54192
Hombre,2.5,6,180,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.42902249,-88.5109981,459,0,1,1,Si,No,0,1,0.12496,1.74
Hombre,1,5,550,"Andisoles, Aluviales",13.429588,-88.909435,28,0,1,1,Si,Si,0,0,1.07712,7.53
Hombre,1.5,13,333.33,Andisoles,13.32619212,-88.4192077,65,0,1,1,Si,No,0,1,0.19976,3.66
Mujer,1,7,500,Latosoles Arcillo Rojizos,13.38302354,-88.6546586,58,0,1,1,Si,Si,0,1,0.1188,2.09
Mujer,0.5,12,200,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.4272337,-88.506738,444,0,1,0,Si,No,0,1,0.08272,1.01
Hombre,0.36,4,416.67,Latosoles Arcillo Rojizos,13.695847,-88.27633,797,0,0,0,Si,Si,0,1,0.02288,0.12
Hombre,0.3,5,833.33,Andisoles,13.285,-88.2326,163,0,1,1,No,No,0,1,0.572,3.3
Hombre,0.35,5,514.29,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.3055,-88.1859,41,0,1,0,No,Si,0,1,0.02992,0.15
Hombre,0.4,5,750,Andisoles,13.2842,-88.2431,225,0,1,1,No,No,0,1,0.34936,1.97
Hombre,2.8,4.6,714.29,"Latosoles Arcillo Rojizos, Andisoles",13.928297,-89.812753,760,20,1,1,Si,Si,0,0,2.7324,13.3628
Hombre,4.9,6,510.2,"Andisoles, Litosoles",14.15520573,-89.6863274,1001,0,1,0,Si,Si,0,0,4.64552,13.25544
Mujer,0.7,5,428.57,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",14.1525735,-89.657698,895,0,1,0,Si,Si,0,1,1.22584,3.5024
Hombre,0.7,5,571.43,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",14.1506246,-89.660322,879,0,1,1,Si,Si,0,0,0.95568,2.72536
Hombre,1.4,5,928.57,"Latosoles Arcillo Rojizos, Andisoles",13.6438,-88.7924,427,100,1,1,Si,Si,0,1,0.56848,3.61
Hombre,0.5,5,1000,"Andisoles, Litosoles",13.5934,-88.8754,1043.66,0,0,1,No,Si,1,0,0.25696,1.8
Hombre,0.35,5,857.14,"Andisoles, Litosoles",13.5945,-88.878,1046.21,0,1,1,Si,Si,0,1,0.12584,0.93
Hombre,0.35,5,1142.86,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6564,-88.8079,490.277,0,1,1,Si,Si,1,1,0.18392,1.51
Hombre,2,6,1000,"Andisoles, Litosoles",13.5961,-88.8765,963.372,0,1,1,Si,No,0,0,0.72512,4.9
Hombre,0.35,4,1000,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.6589,-88.8026,700.284,100,1,1,Si,Si,0,0,0.19008,1.4
Hombre,1,4,600,"Latosoles Arcillosos Acidos, Latosoles Arcillo Rojizos",13.4759,-88.1503,101,100,1,1,Si,Si,0,1,0.54296,2.86
Hombre,0.4,8,750,"Latosoles Arcillo Rojizos, Aluviales, Litosoles",13.6758,-89.7111,194,0,1,1,Si,Si,0,0,0.4488,2.99904
Hombre,0.4,6,875,"Aluviales, Grumosoles",13.67705567,-89.74657072,151,0,1,1,Si,Si,0,0,0.7964,5.2052
Hombre,0.7,5,714.29,Andisoles,13.7776497,-89.162414,492,0,1,1,Si,Si,0,0,0.4048,0.80432
Hombre,1.4,8,500,Latosoles Arcillo Rojizos,13.9000664,-89.05272,581,0,0,0,,,1,0,0.8536,1.0208
Hombre,0.25,5,800,Andisoles,13.77654333,-89.15158,490,0,0,0,,,1,0,0.20504,0.594
Hombre,0.7,4,428.57,Latosoles Arcillo Rojizos,13.91143333,-89.074705,693.3,0,1,0,Si,Si,0,0,0.374,0.55
Mujer,1.4,5.2,857.14,Latosoles Arcillo Rojizos,13.9589722,-89.51191829,672,0,1,0,Si,Si,0,0,2.05832,5.88104
Mujer,0.35,6.5,600,"Latosoles Arcillo Rojizos, Andisoles, Litosoles",13.3977,-88.4986,318.045,0,1,1,Si,No,0,0,0.0924,1.21
