Fecha;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
2;0;1;800;5;0;1;0;0;0;0;1;0;13.4931814;-88.417369;897;0;1;1;0;1;0;1;0.92136;4.973614
2;1;1.2;1200;61;0;1;0;0;0;0;1;0;13.702732;-88.951163;676;0;1;1;1;1;0;1;1.21968;7.3
2;0;0.5;500;6;1;0;1;0;0;0;0;0;13.67705567;-89.74657072;151;0;1;1;1;1;1;1;6.70736;12.931009
2;0;5.59;4500;6;0;0;1;0;0;1;0;0;13.4955404;-88.675651;29;100;1;1;1;1;1;1;2.8996;23.5
2;1;0.7;500;7;0;0;0;0;0;1;0;0;13.90942333;-89.037305;491;0;1;1;1;1;1;0;1.33848;4.600588
2;1;0.3;300;4;0;1;0;0;0;0;0;0;13.5223058;-88.45819;645;0;1;1;0;1;1;1;0.21824;1.213698
2;0;1;700;4;0;0;0;0;0;1;0;0;13.546905;-88.432988;500;0;1;1;0;1;0;1;0.4664;2.575294
2;0;0.5;425;7;0;1;0;0;0;0;1;0;13.769056;-89.652689;584;0;1;1;1;1;0;0;3.27096;8.095631
2;0;1.75;500;14;0;0;0;0;1;1;0;0;13.3918;-88.5846;786.9;0;1;1;1;1;1;1;0.26488;6.9
2;1;0.7;450;4;0;1;0;0;0;0;0;0;13.521559;-88.45975;648;0;1;1;1;1;1;1;0.33264;1.808068
2;0;0.4;300;3;0;1;0;0;0;0;0;0;13.4796117;-88.35549;896;100;0;1;1;1;1;1;0.02904;0.44
2;0;1;1200;6.5;0;1;0;0;0;0;1;0;13.705905;-88.9508;698;0;1;1;1;1;1;1;1.59192;9.711932
2;0;0.35;200;4;0;1;0;0;0;0;0;0;13.7431271;-88.945765;708;0;1;1;1;1;1;1;0.11528;0.83
2;0;0.3;200;5;0;1;0;0;0;0;1;0;13.7833838;-88.949414;637;0;1;1;1;1;0;1;0.2288;1.39
2;0;0.2;200;4;0;0;0;0;1;1;0;0;13.7599096;-88.2089268;1105;0;1;1;1;1;1;1;0.05984;0.33
2;0;1.5;1000;5;0;0;0;0;0;1;0;0;13.903018;-89.050313;565;0;1;1;1;1;0;0;1.45728;4.86958
2;0;0.35;300;15;0;0;0;0;0;1;0;0;13.3744292;-88.571558;147;0;1;1;0;1;1;0;0.1012;2.56
2;0;1.25;500;6;0;1;0;0;0;0;0;0;13.6111821;-88.907823;834;0;1;1;1;1;1;1;0.23232;5.03
2;0;0.5;400;4;1;1;0;1;0;0;0;1;13.305181;-88.56554;25;0;1;1;1;1;1;1;0.18392;1.44
2;0;0.5;500;6;0;0;0;0;1;1;0;0;13.9468183;-88.168191;1025;0;1;1;1;0;1;1;0.44704;3.773109
2;1;2;1800;8;0;0;0;0;1;1;0;0;13.673864;-89.434867;974;0;1;1;0;1;1;0;4.13864;19.149245
2;0;0.7;600;6;0;0;0;0;1;1;0;0;13.8970974;-88.964602;346;0;1;1;1;0;0;0;1.2012;4.001596
2;0;0.5;500;5;0;1;0;0;0;0;0;0;13.7800257;-88.9539;606;0;1;0;0;0;1;0;0.43472;2.83
2;1;1;721;4;1;0;0;1;0;0;0;1;13.349501;-88.735722;15;0;1;1;1;1;1;0;1.24872;9.5
2;0;0.7;500;6.2;0;0;0;0;0;1;0;0;13.887518;-89.060708;577;0;1;1;1;1;1;0;0.76736;4.52
2;0;1.4;1100;6;0;1;0;0;0;0;1;0;13.6004287;-88.875613;991;0;1;1;1;1;1;1;1.2848;7.5
2;0;1;300;7;0;1;0;0;0;0;0;0;13.60349;-88.9358;621;0;1;1;1;1;1;1;0.16368;2.95
2;0;0.35;300;6;0;1;0;0;0;0;1;0;13.740269;-88.990525;702;0;1;1;1;1;1;1;0.37576;2.31
2;0;0.7;500;4;0;0;0;0;0;1;0;0;13.511638;-89.404716;42;0;1;1;1;1;1;0;1.23552;3.657731
2;1;0.4;200;6;0;0;0;0;0;1;0;0;13.7968783;-88.167235;714;0;1;1;1;0;1;1;0.46376;2.856303
2;0;3.5;2500;8;1;1;0;0;0;1;0;0;13.70690167;-89.71488;220;100;1;1;1;1;1;0;14.76376;56.263612
2;0;0.25;180;7;0;1;0;0;0;0;1;0;13.685324;-88.962793;610;0;1;1;1;1;1;1;0.26928;1.7
2;0;2;2000;3.6;1;1;0;0;0;0;0;0;13.47479817;-89.09598265;55;37.5;1;1;1;1;1;0;1.3728;10.52
2;0;0.03;30;10;1;0;0;0;0;1;0;0;13.5873975;-88.571213;49;0;1;0;1;0;1;1;0.09064;0.517647
2;0;1.5;500;13;0;1;0;0;0;0;0;0;13.32619212;-88.4192077;65;0;1;1;0;1;1;1;0.14432;4.81
2;0;0.35;200;5;0;1;0;0;0;1;0;0;13.8730354;-89.105913;819;0;1;1;1;1;1;0;0.67584;1.716554
2;0;1;800;4;0;0;0;0;1;1;0;0;13.75545333;-88.19406833;920;0;1;1;1;1;1;1;0.33792;2.376
2;1;0.09;100;4;0;0;0;0;1;1;0;0;13.809893;-88.254601;928;0;1;1;1;1;1;1;0.07568;0.66
2;0;5;3000;4;0;1;0;0;0;0;1;0;13.6228;-89.2958;754;0;1;1;1;1;0;0;1.5356;8.103952
2;0;0.5;400;5;1;1;0;1;0;0;0;1;13.298781;-88.563582;25;0;1;1;1;0;1;1;0.43912;2.56
2;0;0.35;200;8;0;1;0;0;0;0;1;0;13.379;-88.512;212;0;1;1;1;1;1;1;0.51128;2.97
2;0;4.2;3800;4.9;0;1;0;0;0;0;0;0;13.7744177;-89.17045;444;5.3;1;1;1;1;1;0;1.98704;11.73
2;1;1;900;5;0;0;0;0;1;1;0;0;13.7880068;-89.080402;654;0;1;1;1;1;0;0;1.2232;4.267816
2;0;1.2;1200;6;1;0;1;0;0;0;0;0;13.921778;-89.832917;8;0;1;1;1;1;0;0;3.7884;15.20311
2;0;4.2;4000;5;0;1;0;0;0;0;0;0;13.725098;-89.031638;698;0;1;1;1;1;1;1;2.88464;17.05
2;0;0.7;500;7;0;1;0;0;0;1;0;0;13.8087419;-89.146634;486;0;1;1;1;1;0;0;1.0076;3.269496
2;0;0.35;250;4;0;0;1;0;0;1;0;0;13.9889806;-89.806507;542;0;1;1;1;1;1;0;0.46904;1.576051
2;0;0.35;300;4;0;0;0;0;1;1;0;0;13.7826904;-89.075755;628;0;1;1;1;1;1;0;0.38544;1.661092
2;0;2.8;1800;6;0;0;0;0;0;1;0;0;13.8880355;-88.957344;399;0;1;1;1;1;0;0;0.8316;2.92563
2;0;0.35;300;4;0;1;0;0;0;0;1;0;13.7020587;-88.95346;670;0;1;0;0;0;1;1;0.32472;2.03
2;0;0.5;125;4;0;1;0;0;0;0;0;0;13.4879242;-88.352487;849;0;0;1;1;1;1;1;0.14696;1.298
2;0;0.7;525;6;0;1;0;0;0;0;1;0;13.7682947;-89.683064;545;0;1;1;1;1;0;0;4.60328;11.489917
2;0;1;950;8;1;0;0;0;0;1;1;0;13.694444;-89.658056;298;0;1;1;1;1;1;0;3.70744;15.058739
2;0;2.5;200;6;0;1;0;0;0;0;0;0;13.465375;-88.38033;490;0;1;1;1;0;1;1;0.21384;1.44
2;0;0.7;600;11;0;0;0;0;1;1;0;0;13.7615;-89.4332;469;0;1;0;0;1;1;0;1.13608;5.061849
2;0;0.5;250;8;0;1;0;0;0;0;0;0;13.4967631;-88.303741;714;0;1;1;0;1;1;1;1.15104;6.318992
2;0;4;2520;4;0;1;0;0;0;0;0;0;13.58846444;-88.94097729;554;0;1;1;1;1;1;0;0.49808;8.68
2;0;0.7;350;7;0;0;0;0;0;0;1;0;13.768016;-89.623535;700;0;1;1;1;1;0;0;3.37568;8.44227
2;1;0.8;200;4;0;1;0;0;0;0;0;0;13.3271388;-88.55634;54;0;1;1;1;1;0;1;0.25432;1.62
2;1;0.3;250;3.8;0;0;0;0;1;1;0;0;13.6808831;-88.925614;595;0;1;1;1;0;1;0;0.22176;1.47
2;0;1;150;5;0;1;0;0;0;0;0;0;13.6673144;-88.959564;480;0;1;1;1;1;1;1;0.17512;1.97
2;1;0.7;600;5;0;0;0;0;1;1;0;0;13.7800295;-89.117737;613;0;1;1;1;1;1;0;0.98736;2.493025
2;0;2;1800;6;1;1;0;0;0;1;0;0;13.7034896;-89.714855;215;0;1;1;1;1;1;0;6.97664;29.724032
2;0;0.5;125;4;0;0;0;0;0;1;0;0;13.54536333;-88.434485;502;0;1;0;0;1;1;1;0.28776;1.57563
2;1;0.15;60;5;0;1;0;0;0;0;0;0;13.4659725;-88.286462;913;0;0;0;1;1;1;1;0.00264;0.066
2;0;1;900;11;0;0;0;0;0;1;0;0;13.925955;-88.643236;584;0;1;1;1;1;0;0;1.25576;7.46
2;0;0.18;200;5;0;0;0;0;1;1;0;0;13.788315;-88.239635;1095;0;1;1;1;1;1;1;0.34232;1.43
2;0;1.5;470;4;1;0;0;0;0;1;0;0;13.836;-88.602277;585;0;1;1;1;1;1;1;0.77352;4.028403
2;0;0.3;150;3.4;0;0;0;0;1;1;0;0;13.754174;-88.2049;972;10;1;1;1;1;1;1;0.286;1.892
2;1;0.02;25;5;0;0;0;0;0;1;0;0;13.7763163;-88.095874;533;0;1;1;1;0;1;1;0.0088;0.15
2;0;4.9;2500;6;0;1;0;0;0;0;1;0;14.15520573;-89.6863274;1001;0;1;1;1;1;1;0;4.47832;24.806389
2;0;2.8;2000;4.6;0;1;0;0;0;1;0;0;13.928297;-89.812753;760;20;1;1;1;1;1;0;3.20672;14.075378
2;0;2.5;450;6;0;1;0;0;0;1;1;0;13.42902249;-88.5109981;459;0;1;1;1;0;1;1;0.13992;3.62
2;0;1.2;1200;5.5;0;1;0;0;0;0;1;0;13.687212;-88.962839;618;0;1;1;1;1;1;1;1.14664;6.81
2;0;0.3;250;5;0;1;0;0;0;0;0;0;13.285;-88.2326;163;0;1;1;1;1;1;1;0.46288;2.6
2;0;4.8;900;7;0;1;0;0;0;0;0;0;13.5809892;-88.935497;547;0;1;1;1;1;1;1;0.21648;3.4
2;1;0.3;250;5;0;1;0;0;0;0;1;0;13.7832958;-88.949438;637;0;1;1;1;1;1;1;0.3916;2.36
2;0;2.1;1300;5;0;1;0;0;0;0;0;0;13.616475;-89.14967;809;0;1;1;1;1;1;1;0.26576;7.58
2;0;1;510;6;1;1;0;0;0;0;0;0;13.715614;-89.45728;731;0;1;0;0;1;1;0;0.90904;4.51
2;0;0.4;300;5;0;1;0;0;0;0;0;0;13.2842;-88.2431;225;0;1;1;1;0;1;0;0.2904;1.65
2;0;0.2;150;4;0;1;0;0;0;0;1;0;13.5007183;-88.39713;629;0;1;1;0;1;1;1;0.26048;1.414286
2;0;0.2;100;6;0;0;0;0;1;1;0;0;13.7469756;-88.168159;808;0;1;1;1;1;1;1;0.26224;1.364
2;0;0.12;125;7;0;1;0;0;0;0;0;0;13.697574;-89.462228;645;0;1;0;0;1;1;0;0.33792;1.38563
2;1;1.5;400;5;0;0;0;0;0;1;0;0;13.8880791;-88.959215;379;0;1;1;1;1;1;0;0.33352;1.529832
2;0;1.5;80;6;0;1;0;0;0;0;0;0;13.6048378;-88.92514;666;0;1;1;1;1;1;1;0.13816;1.29
2;0;0.35;200;6;0;1;0;0;0;1;0;0;13.8726285;-89.172373;443;100;1;1;1;0;1;0;0.30888;1.383781
2;0;3.5;1433;8;0;1;0;0;0;0;0;0;13.8999875;-89.856238;887;0;1;1;1;1;1;0;10.48344;47.048572
2;0;4.19;5150;5.8;1;0;0;1;0;0;0;1;13.3342009;-88.7724;9;38.8;1;1;1;1;1;1;2.45256;21.6
2;1;0.7;300;3;0;1;0;0;0;0;0;0;13.7978;-89.1142;584;0;1;1;1;1;1;0;0.74976;2.348824
2;0;1.85;2025;4;0;0;0;0;1;1;0;0;13.9016608;-89.542454;997;100;1;1;1;1;1;0;5.18056;25.295382
2;1;0.5;100;12;0;1;0;0;0;1;1;0;13.4272337;-88.506738;444;0;1;1;0;1;1;0;0.0748;2.18
2;0;1.5;1600;9;1;0;0;0;0;0;0;0;13.730753;-89.667272;380;0;1;1;1;1;1;0;7.85928;31.19815
2;0;5.24;5437;5.8;1;0;0;1;0;0;0;1;13.3528614;-88.735018;16;18.4;1;1;1;1;1;0;4.56104;34.6
2;0;0.35;250;6;0;0;0;0;1;1;0;0;13.8970446;-88.964616;346;0;1;1;1;1;1;0;0.87032;2.282269
2;1;0.35;150;11;0;1;0;0;0;0;0;0;13.618069;-89.232421;790;0;1;1;1;1;0;0;0.9504;3.657731
2;1;1.4;1500;6;0;1;0;0;0;0;1;0;13.6231117;-88.860226;847;0;1;1;1;1;0;1;1.25048;7.54
2;0;0.26;250;6;0;0;0;0;0;1;0;0;13.796305;-88.1678;734;0;1;1;1;1;1;0;0.8008;6.646219
2;0;0.35;200;5;0;1;0;0;0;0;0;0;13.527995;-88.448691;569;0;1;1;0;1;1;1;0.35816;2.063194
2;0;0.5;125;4;0;1;0;0;0;0;1;0;13.4754002;-88.391273;647;0;1;1;1;1;1;1;0.22792;1.4
2;0;0.7;400;9;0;0;0;0;1;1;0;0;13.747739;-88.19778;847;0;0;1;1;1;1;1;0.43032;2.794
2;0;2;600;5;0;1;0;0;0;0;0;0;13.468018;-88.879255;71;0;1;1;1;1;1;0;1.43352;11.4
2;0;0.15;50;4;0;1;0;0;0;1;0;0;13.5321235;-88.429579;537;0;1;1;0;1;0;1;0.19096;1.094118
2;1;0.35;200;5;0;1;0;0;0;0;0;0;13.527761;-88.448281;573;0;1;1;0;1;0;1;0.26928;1.461429
2;0;0.4;400;8;1;0;0;1;0;0;0;1;13.280707;-88.749472;10;0;1;1;1;1;0;1;0.41712;2.61
2;0;2.5;1500;5;0;1;0;0;0;0;0;0;13.5196594;-88.821027;267;0;1;1;1;1;1;0;1.92192;18.75
2;0;0.72;800;5;0;0;0;0;1;1;0;0;13.34170833;-88.61497333;28;0;1;1;1;0;0;1;0.69168;4.5
2;0;4;3950;5.7;1;0;0;1;0;0;0;1;13.348937;-88.735581;10;15.8;1;1;1;1;1;1;2.23432;17.2
2;1;0.35;400;5;0;1;0;0;0;0;1;0;13.7071155;-88.933568;787;0;1;1;1;0;1;1;0.38632;2.29
2;0;0.45;150;12;0;0;1;0;0;1;0;0;13.7220064;-88.228211;947;0;1;1;1;1;1;1;0.28688;2.024
2;0;1.4;700;8;0;0;0;0;0;1;0;0;13.9000664;-89.05272;581;0;1;1;1;1;1;0;0.9196;3.047647
2;0;1.75;1700;4;0;1;0;0;0;1;0;0;13.931565;-89.568684;857;0;1;1;1;1;1;0;2.94888;15.115293
2;0;2.5;2350;26.4;0;1;0;0;0;0;0;0;13.61681;-88.91105333;716;0;1;1;1;1;1;1;0.36784;18.69
2;0;0.7;300;6;0;1;0;0;0;0;0;0;13.510797;-88.435995;685;0;1;1;1;1;1;0;0.12232;2.3
2;0;1;400;5.3;0;1;0;0;0;1;1;0;13.349751;-88.47627;135;37.5;1;1;1;0;1;0;0.13464;3.67
2;0;2.5;2600;10;1;1;0;0;0;1;0;0;13.7047462;-89.714227;212;100;1;1;1;1;1;0;12.63152;52.324873
2;1;1.2;1000;32;0;1;0;0;0;0;1;0;13.62882;-88.873072;678;0;1;1;1;1;0;1;2.16392;12.940083
2;1;0.5;35;19;0;0;0;0;1;1;0;0;13.6223679;-89.019296;766;0;1;1;1;1;1;0;0.1408;0.86
2;0;1;800;9;0;0;0;0;1;1;0;0;13.9323375;-88.086314;837;0;1;1;1;1;1;1;1.43264;12.122691
2;0;0.7;600;5;0;0;0;0;1;1;0;0;13.7873058;-89.074704;612;0;1;1;1;1;0;0;0.8052;3.214033
2;0;0.35;200;5;0;0;0;0;1;1;0;0;13.7945466;-89.071401;646;0;1;1;1;1;1;0;1.18712;3.38042
2;0;1;800;6.5;0;1;0;0;0;0;0;0;13.6625233;-88.963976;512;50;1;1;1;0;1;1;0.29656;6.6
2;0;2.5;2100;3;0;1;0;0;0;1;0;0;13.9662051;-89.668249;765;0;1;1;1;1;1;0;1.92456;9.310253
2;1;1;1000;5;0;1;0;0;0;0;1;0;13.7928785;-88.950008;581;0;1;1;1;1;1;1;0.79024;4.7
2;1;1.05;300;19;0;0;0;0;1;1;0;0;13.3916;-88.5836;771;0;1;1;1;0;1;1;0.17248;3.13
2;0;0.7;500;5;0;0;0;0;1;1;0;0;13.7577755;-88.199316;981;0;0;1;1;1;1;1;0.44616;3.762
2;1;0.7;400;5;0;0;0;0;0;1;0;0;13.875589;-89.958017;1026;0;1;1;1;1;0;0;0.54648;1.661092
2;0;0.7;350;12.7;0;0;0;0;1;1;0;0;13.376;-89.021;891;0;1;1;1;1;1;1;0.2684;4.68
2;0;1;800;6;1;1;0;1;0;0;0;1;13.296757;-88.55199;27;0;1;1;1;0;1;1;0.66352;4.11
2;0;1;1000;7;0;1;0;0;0;0;1;0;13.75886;-89.654032;497;0;1;1;1;1;0;1;6.82792;12.054707
2;0;0.35;350;10.4;0;1;0;0;0;0;1;0;13.394;-88.5842;728.2;0;1;1;1;1;1;1;0.16808;3.66
2;0;3;3000;8;1;1;0;0;0;0;0;0;13.73392;-89.680593;380;50;1;1;1;1;0;0;34.5444;88.661849
2;0;0.25;150;7;0;0;0;0;0;0;0;0;13.8274959;-88.208096;461;0;1;1;1;1;1;1;0.12408;1.122
2;0;1.05;600;14;0;1;0;0;0;0;0;0;13.3724;-89.032;918.8;0;1;0;1;0;1;1;0.30536;5.37
2;0;0.35;300;4;0;0;0;0;0;1;1;0;13.8569683;-88.952133;603;0;1;1;1;0;1;0;0.792;2.825798
2;0;0.25;200;5;0;1;0;0;0;0;0;0;13.77654333;-89.15158;490;0;1;1;1;1;1;0;0.30976;2.215714
2;0;0.5;600;7;1;0;0;1;0;0;0;1;13.3017209;-88.75601;6;0;1;1;1;0;1;1;0.24112;1.6
2;1;4.19;4350;5.9;1;0;0;1;0;0;0;1;13.351173;-88.731821;7;8;1;1;1;1;1;0;3.72416;31
2;1;1.4;600;16;0;1;0;0;0;0;1;0;13.756859;-89.594405;596;0;1;1;1;1;0;0;5.47976;13.671428
2;0;0.5;400;4.8;0;0;0;0;1;1;0;0;13.66615821;-88.78389016;623;25;1;1;1;1;1;0;0.2552;2.58
2;1;0.2;150;14;0;1;0;0;0;1;0;0;13.5311716;-88.408954;509;0;0;1;0;1;1;1;0.23936;1.316302
2;1;0.05;50;6;0;0;0;0;0;1;0;0;13.8070785;-88.174595;752;0;1;1;1;1;1;1;0.0704;0.443698
2;1;1;800;4;0;1;0;0;0;0;1;0;13.7018079;-88.953556;670;0;1;1;1;1;1;1;0.76648;4.67
2;0;1;800;4;0;0;0;0;0;1;0;0;13.9169308;-89.517694;816;0;1;1;1;1;1;0;1.10792;4.346387
2;0;1.4;850;5;0;0;0;0;0;1;0;0;13.856;-89.471;595;0;1;1;1;1;0;0;1.04544;3.280588
2;0;0.2;200;7;0;0;0;0;1;1;0;0;13.7775619;-88.160689;916;0;1;1;1;1;1;1;0.1496;0.8
2;0;1.05;1100;6;0;1;0;0;0;0;0;0;13.7715296;-89.081254;655;0;1;0;1;1;0;0;1.8876;10.812354
2;0;1.4;500;5;0;0;0;0;1;1;0;0;13.8881281;-88.963857;369;0;1;1;1;0;0;0;0.91168;2.88126
2;0;2.1;2500;4;0;1;0;0;0;0;1;0;13.6235499;-88.875549;705;0;1;1;1;1;1;1;1.67112;9.69
2;0;1.4;500;6;0;1;0;0;0;0;0;0;13.788365;-89.1105;605;0;1;1;1;1;1;0;0.78584;3.602269
2;0;0.7;500;6;0;0;0;0;0;1;0;0;13.7972304;-88.184138;1053;0;1;1;1;0;1;0;0.1496;0.554622
2;0;0.5;500;11;0;0;0;0;0;1;0;0;13.927612;-88.642694;602;0;1;1;0;1;1;0;0.62744;3.86
2;0;0.1;115;6;0;0;0;0;0;1;0;0;13.8068175;-88.172954;764;0;1;1;1;1;1;1;0.2024;1.3
2;0;0.7;300;4;0;0;0;0;0;1;0;0;13.91143333;-89.074705;693.3;0;1;1;1;1;0;0;0.5808;1.816386
2;0;1.4;250;2;1;0;1;0;0;1;0;0;14.0160221;-89.192502;273;0;1;1;1;1;0;0;1.60248;4.877899
2;0;0.5;500;11;1;1;0;0;0;0;0;0;13.732154;-89.68216;366;0;1;1;1;1;0;0;4.28032;10.690337
2;0;3.5;3100;21;0;1;0;0;0;0;1;0;13.760663;-89.655201;507;0;1;1;1;1;0;1;13.64176;23.972604
2;0;0.1;100;6;0;0;0;0;0;1;0;0;13.4757;-88.1013;137;0;1;1;1;1;1;0;0;0.656303
2;0;0.5;450;7;0;0;0;0;0;0;1;0;13.759549;-89.632617;571;0;1;1;1;1;0;0;3.73736;9.343528
2;1;0.7;700;5;0;0;1;0;0;1;1;0;14.13621;-89.639796;1008;0;1;1;1;1;1;0;1.6016;7.903362
2;0;5.6;5000;6.4;0;0;0;0;0;1;0;0;13.983404;-89.517919;607;42;1;1;1;1;1;0;9.62984;39.180336
2;1;0.5;125;5;0;1;0;0;0;1;0;0;13.5191778;-88.360246;503;0;1;1;1;1;1;1;0.36256;2.058572
2;0;1;325;4.9;0;1;0;0;0;0;0;0;13.4821097;-88.465495;895;7.7;1;1;1;0;1;1;0.1144;2.99
2;0;1;925;8;1;0;0;0;0;1;1;0;13.6758;-89.7111;194;0;1;1;1;1;1;0;8.07576;5.99916
2;0;4;3850;8;0;0;0;0;0;1;1;0;13.716707;-89.676256;316;22.1;1;1;1;1;1;0;7.38144;28.946975
2;0;0.35;250;7;0;0;0;0;0;0;1;0;13.75141;-89.618802;548;0;1;1;1;1;0;0;2.58368;4.818739
2;0;0.35;200;5;1;0;1;0;0;0;0;0;13.7054892;-89.976293;8;0;1;1;0;1;1;0;0.62304;2.481009
2;0;0.7;700;5;0;0;0;0;0;1;0;0;13.8883915;-88.957444;390;0;1;1;1;0;1;0;0.85008;2.615042
2;0;1;800;3.5;1;1;0;1;0;0;0;1;13.308282;-88.566122;28;0;1;1;1;0;1;0;0.154;1.01
2;1;0.42;350;7;0;0;0;0;0;1;0;0;13.8880898;-88.111576;747;0;1;1;1;0;1;1;0.2992;2.75
2;0;0.07;70;6;0;0;0;0;0;1;0;0;13.7994365;-88.176011;944;0;1;1;1;1;1;0;0.1408;0.85
2;0;0.7;750;8;0;0;0;0;0;0;1;0;13.76714;-89.639373;644;0;1;1;1;1;0;1;8.10304;14.148404
2;0;0.5;300;7;0;0;0;0;0;1;0;0;13.9511867;-89.742584;775;0;1;1;1;1;1;0;0.85624;2.967227
2;0;0.7;500;6;0;0;0;0;0;1;1;0;13.91907;-88.992978;257;0;1;1;1;1;0;0;1.19592;3.713194
2;0;1.4;1500;8;1;1;0;0;0;0;0;0;13.688156;-89.43955;910;0;1;0;0;1;1;0;5.3592;25.827815
2;0;0.35;250;5;0;1;0;0;0;0;0;0;13.7750633;-89.141336;527;0;1;1;1;0;0;0;0.28248;1.938403
2;0;1.4;900;7.7;0;1;0;0;0;0;0;0;13.494343;-88.442876;858;0;1;1;1;1;1;1;0.25608;7.24
2;0;2.1;1200;5.3;1;1;0;0;0;1;0;0;13.529087;-88.531897;556;16.7;1;1;1;1;1;1;0.18128;8.28
2;1;0.7;600;5;0;0;0;0;1;1;0;0;13.8986392;-88.963241;348;0;1;1;1;1;0;0;1.02168;3.191848
2;0;1.5;275;15;0;1;0;0;0;0;0;0;13.6257742;-88.923713;616;0;1;1;1;1;1;1;0.21296;3.33
2;0;0.7;650;8;1;1;0;0;0;0;0;0;13.736436;-89.678;388;0;1;1;1;1;0;0;4.16152;12.762774
2;1;0.5;150;5;0;1;0;0;0;0;0;0;13.4820895;-88.355541;888;0;0;1;0;1;1;1;0.0264;0.33
2;0;1;700;5.9;0;1;0;1;0;0;0;1;13.2771048;-88.424031;12;0;1;1;1;0;1;1;0.18568;5.1
2;0;0.7;700;6;0;1;0;0;0;0;1;0;13.7019152;-88.952112;672;0;1;1;1;1;1;1;0.924;5.66
2;0;1.2;1290;5;0;0;0;0;1;1;0;0;13.712295;-89.724821;224;100;1;0;1;1;0;1;5.38736;13.227731
2;0;1.4;650;6;1;1;0;0;0;0;1;0;13.443879;-89.186468;9;0;1;1;1;0;0;0;1.0956;3.186302
2;0;0.7;750;4;0;0;1;0;0;1;0;0;13.9990122;-89.624166;706;93.3;1;1;1;1;1;0;1.04368;3.770503
2;0;4.19;4662;5.5;1;0;0;1;0;0;0;1;13.3428121;-88.76537;11;49.3;1;1;1;1;1;0;4.01984;22.25
2;0;1;600;4;0;0;0;0;1;1;0;0;13.4759;-88.1503;101;100;0;1;1;1;1;1;0.70752;5.698
2;0;0.35;350;5;0;0;0;0;0;1;1;0;13.85473;-88.942;535;0;1;1;1;1;1;0;0.9372;2.64832
2;0;1.4;700;6;0;0;0;0;0;1;1;0;13.8553367;-88.9424;544;0;1;1;1;1;1;0;0.68112;3.169664
2;0;1.4;900;5;0;0;0;0;0;1;0;0;13.8586584;-88.961333;532;0;1;1;1;1;1;0;0.66;2.51521
2;0;0.15;60;4.2;0;1;0;0;0;0;0;0;13.2917;-88.2329;79;0;1;1;1;0;1;0;0.198;1.25
2;0;1.5;600;6;0;0;0;0;1;1;0;0;13.651274;-88.97704;706;0;1;1;1;1;1;1;0.21912;3.43
2;1;0.2;200;6;0;0;0;0;0;1;0;0;13.4813;-88.1017;146;0;1;1;1;1;1;0;0.396;2.019496
2;1;0.5;400;5.8;0;0;0;1;0;1;0;1;13.3318756;-88.687538;9;25;1;1;1;0;0;1;0.39776;2.7
2;0;0.35;300;5;0;1;0;0;0;0;0;0;13.777191;-89.14259;539;0;1;1;1;1;0;0;0.55704;1.938403
2;1;1;500;7;0;0;0;0;0;1;0;0;13.38302354;-88.6546586;58;0;1;1;0;1;1;1;0.17688;4.56
2;0;0.3;300;12;0;1;0;0;0;1;0;0;13.5228;-88.4319;580;0;1;1;0;1;1;1;0.89848;4.475294
2;1;0.5;400;4;1;1;0;1;0;0;0;1;13.296972;-88.552321;26;0;1;1;1;0;0;1;0.3432;2.39
2;0;1;400;6;0;0;0;0;0;1;0;0;13.5414;-88.1013;256;0;1;1;1;1;1;1;0.3828;3.789916
2;0;2;1800;8;1;1;0;0;0;0;0;0;13.687671;-89.436964;920;0;1;0;1;1;1;0;4.26096;20.030168
2;1;5;2000;3;0;1;0;0;0;0;1;0;13.605035;-89.302797;651;0;1;0;1;1;1;0;0.65648;2.37563
2;1;0.35;400;6;1;0;0;0;0;1;0;0;13.584613;-88.572157;29;0;1;1;1;1;1;1;0.60104;3.289831
2;0;2.1;1000;7;0;1;0;0;0;0;0;0;13.81502667;-89.09967499;553;0;1;1;1;1;0;0;2.06712;5.099748
2;1;0.3;300;5;0;0;0;0;0;1;0;0;13.7840352;-88.099312;520;0;1;1;1;0;1;1;0.1584;1.386555
2;0;0.5;400;5;0;1;0;0;0;0;0;0;13.7432511;-88.945829;709;0;1;1;1;1;1;1;0.35816;2.15
2;1;0.4;125;14;0;1;0;0;0;1;0;0;13.5332934;-88.408855;509;0;1;1;1;1;1;1;0.44704;2.516133
2;0;0.35;150;6;0;1;0;0;0;1;0;0;13.791061;-89.877045;477;0;1;1;1;1;1;0;1.16864;4.096807
2;0;0.06;60;6;0;0;0;0;0;1;0;0;13.9001862;-88.112952;825;0;1;1;1;0;1;0;0;0.43
2;1;1;400;8;0;0;0;0;0;1;0;0;13.5876763;-88.452938;396;0;1;1;1;0;1;1;0.11528;3.39
2;0;0.7;250;7;0;0;0;0;1;1;0;0;13.7820707;-89.119029;610;0;1;1;1;0;0;0;1.25664;2.825798
